"","WKY_Joint_3m_A","WKY_Joint_3m_B","WKY_Joint_3m_C","SHR_Joint_3m_A","SHR_Joint_3m_B","SHR_Joint_3m_C"
"Ddx17",10.4448062242924,10.2592079428328,10.3860171807303,10.3763256951098,10.5849164496634,10.4466109752189
"Josd1",9.68105899279125,9.6093527280593,9.67119315611909,9.63225360186271,9.79149606281436,9.68588753664471
"Sun2",12.9625347993371,13.0141797729983,12.8662262531979,12.9723977017377,13.0393828708042,13.1280213192407
"Cbx6",11.2798273429813,11.3042280896891,11.3798520037819,11.4621926710867,11.623866583167,11.4552053396801
"Apobec3",7.62541164873903,7.5694726753063,7.73047797944193,7.90542062536613,7.79446228926393,7.71690563989576
"Tab1",8.9947549306736,9.07252109522326,9.03809122308764,8.98516535406439,8.92425507797535,8.95025700588067
"Mief1",9.82416378337085,9.76427492627654,9.86235665070393,9.83056468703542,9.83293696948057,9.76361353237776
"Fam83f",0.478975982240637,0.565975191949006,0.539276321295946,0.568359535725102,0.479662782162698,0.507210424742776
"Adsl",9.23273285657082,9.40506311156051,9.28893872796625,9.24021867168969,9.32621388892636,9.31317553640744
"Mrtfa",10.7087656699689,10.7106925639609,11.0558858360833,11.2875733518835,11.5402907587576,11.0677753362022
"Zc3h7b",11.7140584428089,11.6037673036995,11.6841411115908,11.6941439287245,11.7762262105194,11.7099568312853
"Tob2",9.0336807875067,9.13171217026802,8.99680208134997,8.90952657075995,9.15658232981481,9.11894884782478
"Desi1",9.86542634134817,10.0057839597958,9.89384628807289,9.88562361666086,9.8563550793027,9.91274821048087
"Mei1",1.66643109614032,1.68904761840696,1.68710757419773,1.64044589923811,1.622545181217,1.62212732330347
"Shisa8",0.14287371042225,0.229923926098128,0.181070528627539,0.173789490992707,0.177387936207704,0.180917003232856
"Cenpm",7.86919368841508,8.08452111922231,7.92663141992686,8.02863630087899,7.710154059868,7.91962116426533
"Naga",10.9532323029066,10.8432416076906,10.6842219521655,10.8082308287781,10.8946660120939,11.0654634235691
"Smdt1",9.47381873798538,9.58490930252271,9.46682797323456,9.62278321859121,9.35074727885972,9.54930129574495
"Ndufa6",9.70958903177523,9.70208070481019,9.58235274626031,9.73332171664965,9.59761573218127,9.78895084644786
"Poldip3",10.9492454746327,10.9834398067787,10.8922593331245,10.9495201367307,10.9705173001631,11.0341020260281
"Mcat",7.92581488945032,7.91095093191278,7.84729774471967,8.00718875772875,7.77010869846558,7.95973389405904
"Scube1",-0.0347659195887666,-0.034851969983638,-0.0506329113108375,0.0260662477868547,-0.0342894156537563,0.0117123825911844
"Efcab6",-1.0418012616324,-1.01213039418351,-1.01065765084548,-1.01128823594286,-1.04034883874394,-1.04212671440588
"Prr5",7.50839823830319,7.46075742691795,7.69444969547315,7.76068895876743,8.04439004204051,7.69266763754139
"Fbln1",10.8349083273107,10.6573204802361,10.817050820733,10.5965840529488,10.6116601786111,10.5331856988204
"Gramd4",10.8629118403892,10.5632272712187,10.478988463074,10.4157395164274,10.2927004644469,10.5883010831671
"Brd1",10.2261335490913,10.1154665075788,10.1408405609095,10.0759561066122,10.2472647760961,10.1915699087797
"Zbed4",7.62283061797699,7.97959749320719,7.9436014099718,7.98931845409476,8.16943321487528,7.93698848010531
"Alg12",7.69469406450963,7.899731343161,7.81157672256608,7.83059031456204,7.94062942049128,7.87124584879589
"Selenoo",9.28794653014274,9.07302843366516,9.1229374651497,9.19635768394706,9.12455134594161,9.21800453169858
"Plxnb2",13.4821183923357,13.5725972358448,13.5729756791187,13.6730180735495,13.7812067316132,13.6814945375529
"Lmf2",11.5306948066318,11.599949416883,11.5556982763374,11.7284831770634,11.6855423403382,11.7166365941208
"Tymp",7.57024009493636,7.55804110361492,7.44836340816976,7.54824281558169,7.40086124839009,7.59032922309177
"Mapk8ip2",0.39474398785532,0.364423892095584,0.413415917437759,0.395165226758323,0.369039276634361,0.348270274234035
"Arsa",10.7971287391122,10.6075188571613,10.5619278718227,10.6478151034342,10.7397232838598,10.8341651199611
"Pdzrn4",3.05921543017808,3.01039967477212,3.1190804868428,2.78810092075045,2.79675158895168,2.70815332048337
"Prickle1",9.23636850248366,8.90885176369388,9.05082669837563,9.03165767899897,9.23618277138888,9.15570365990707
"Adamts20",1.49041756518367,1.45659862543385,1.3401579208273,1.52316807410469,1.53094067566569,1.66040454936665
"Pus7l",8.09686977531548,8.06202500325817,8.01532064429252,7.16501922304425,7.12166290165448,7.20746780734367
"Twf1",10.8903107845485,10.916493404275,10.9731277033403,10.9868484777885,11.0677907562999,10.9575940081157
"Ano6",11.8302913390877,11.8310231478262,11.8772998290968,11.8669886377918,11.9625225581339,11.868113012323
"Pced1b",7.95558330361192,7.4733312526832,7.5384212119449,7.1017943805257,6.98523709779518,7.2195518053631
"Tmem106c",8.77349175813632,8.68052656701628,8.84113267695986,8.54409248576809,8.19454999329825,8.25519772514961
"Asb8",9.28073756050681,9.27785924926872,9.25616402944494,9.28698904247135,9.41700842860914,9.37513311098308
"Ccnt1",8.84643657567163,8.83450087630163,8.90809592414045,8.73793601115113,8.90858161570293,8.75563161527321
"Wnt10b",3.89006348005735,3.88025863194182,3.9095736419936,3.9098361497005,3.52928129344171,3.69514613557709
"Nckap5l",9.97979990991582,9.96042075531053,10.089642286724,10.2020862721115,10.4657387167953,10.2143805403426
"Racgap1",10.133734990755,10.6645925080334,10.3591819170578,10.3289833382029,9.96959763212365,10.1892723174996
"Atf1",10.0778235630055,10.1672678490586,10.1087111348291,10.0840232098064,10.1792682728083,10.1454803125104
"Mettl7a",8.88400567931675,8.77863554410704,8.56709660165807,8.76935237447412,8.61161724071799,8.95470881764988
"Csrnp2",8.14008240361734,8.30784298354758,8.27614971203557,8.27384265085862,8.25335964990057,8.21141413192648
"Tfcp2",8.46335517796149,8.40648942500119,8.32695887411426,8.3540455458823,8.2889550559236,8.42946372827004
"Slc4a8",6.91868918798517,7.5245787515901,7.20862507048916,7.00915115490883,6.42898133792083,6.73207514571331
"Krt80",2.31036814885241,2.36417722585678,2.44568342374897,2.42096345662842,2.51855302976568,2.36134750680268
"Krt84",0,0,0,0,0,0
"Krt78",-1.48104553446946,-1.50394504234098,-1.49204667898177,-1.503603657524,-1.47969826283261,-1.49209956960175
"Tns2",12.167057062962,12.1693910396734,12.0345783968105,11.9794198948595,11.9876532965798,12.1171822502269
"Spryd3",9.91041786232359,9.93972723440618,10.0874194361784,10.1716982756717,10.1983213182499,10.0226629091472
"Mfsd5",10.355475263446,10.2797166803453,10.2574162293927,10.3426574731295,10.2893392767194,10.3761781174274
"Espl1",8.82508023199564,9.44478741542785,9.38279551936218,9.30132035378945,9.01840818098057,8.91200257173458
"Atf7",10.2486325313814,10.1524467367057,10.194336488475,10.0394709632116,10.3081154391397,10.1799963467442
"Hoxc13",3.4930700443692,3.62872496268157,3.8971288283004,3.43033378043622,3.51456440285627,3.13621776687124
"Hoxc10",10.239360684731,9.77949023752805,10.3173879400193,9.70021210642055,10.2866519527466,9.68546955069376
"Hoxc5",5.88570342787481,5.91162823163549,5.63553260448274,5.90263669803195,5.81900670194953,6.12395492526315
"Smug1",8.55480783955385,8.42323215308882,8.39584620462131,8.47560208659222,8.40937507486878,8.53566237243053
"Copz1",12.2375412547,12.2570804906266,12.2289325258419,12.3398763540936,12.2508810936579,12.3137570706971
"Itga5",11.8400815487804,11.7825123589223,11.9000362121976,11.8938332515999,12.1098909308314,11.9131228328694
"Nckap1l",1.42515267348704,1.42488293722666,1.3457463294833,1.42524274998831,1.49936382042429,1.54157476107985
"Nxt2",5.51440716880362,5.5091586308835,5.33353834544365,5.30340503079815,5.23917240822253,5.44953327391025
"Tmprss6",-1.01210669794663,-1.0121516531701,-1.01214970785939,-0.980947651312668,-0.978247905665847,-0.979577246188231
"Kbtbd3",6.20547277520526,5.98786604669314,6.09478073586926,6.05625889084674,6.1711434496976,6.11558984535211
"Dcun1d5",9.54863938355228,9.65345008309454,9.55891007624249,9.67019428916853,9.51629502834909,9.63537931583973
"Cep126",5.55414120258975,5.72320891030925,5.60318999431477,5.61861003606838,5.83842352180972,5.76400184107378
"Jrkl",6.79001567210719,6.70192227048873,6.75760977991003,6.44502222252141,6.98202411677344,6.70188236103536
"Mtmr2",10.736265730089,10.7426289799579,10.7511040242675,10.7968880784888,10.837454127399,10.8055144336999
"Cep57",8.09662827909285,8.18779001794638,8.06277633015413,7.99366247927317,7.91747729736413,8.03500270668414
"Sesn3",11.2795495720165,11.3825813549508,11.4290473408333,11.0292137333834,11.515556664228,11.174403321456
"Amotl1",11.5065721902568,11.4769531200686,11.5551675774704,11.4093182030842,11.5935399113251,11.438024134897
"Ankrd49",8.52360827855875,8.41171469492872,8.54166745718859,8.43142504449654,8.51510899519279,8.39926104939982
"Panx1",7.22068644007692,7.35693966558532,7.32698140853426,7.59467266118608,7.57575289789347,7.54704442383664
"Deup1",4.90214808286203,5.12649291557321,5.17696261265795,4.81064657465683,4.84124551703069,4.66330393240344
"Slc36a4",9.08942945132708,9.00513750531369,9.2125780662046,9.02197237963716,9.26986147744152,8.98062234065513
"Chordc1",9.32051938266545,9.45089646964986,9.36588728926633,9.24025457978736,9.43166992629299,9.35578288993151
"Muc16",0,0,0,0,0,0
"Tmed1",9.64095885164717,9.6858847458825,9.60989543421183,9.6812759144843,9.41295334188699,9.60064099273866
"Timm29",9.52378996546404,9.60440442265134,9.45709790652724,9.34077455450123,9.33668887433875,9.44573100195045
"Ccdc151",2.35061474674589,2.29387347094688,2.33337498405609,2.37787295963071,2.42306686409596,2.38933903665364
"RGD1561444",3.00210139461812,2.90136487938107,2.90905999500623,2.90613628992421,2.92457883354331,2.95803070372713
"Snx19",9.93197432699296,9.95849809614381,10.0201480079044,10.0201199342662,10.1879638134452,10.0291300775197
"Bbs9",8.22479434473009,7.95196124214737,7.97952686300367,8.08434359303394,8.05537605735807,8.17871075563107
"Dpy19l1",10.421718174317,10.3985151659363,10.5696759984435,10.5246112873874,10.4657980049755,10.3356453178646
"Tbx20",0,0,0,0,0,0
"Eepd1",8.39698843339498,8.06196732284076,8.39068111372002,8.41515225599029,8.38835675163248,8.24055126820924
"Ncapd3",8.59376086673461,8.95607209499047,9.05895947816485,8.93563226857422,8.89863255706056,8.63308941551508
"Jam3",10.0142938500957,9.95673346967351,9.85857634605505,10.0475176912935,10.1235069334552,10.2124496262039
"Igsf9b",5.40023662233041,5.39159461721627,5.43404668048866,5.71199659190186,5.54255212050636,5.58914329548879
"Nfrkb",9.7575644326266,9.66188682632734,9.75187705917186,9.61399823448267,9.74684832956855,9.63827185233072
"Arhgap32",8.41422932771188,8.37726154241659,8.54870478172168,8.42831405069525,8.49871422678012,8.31055479208024
"Fli1",7.53708162715122,7.39530694921703,7.22449464968439,7.34667950269625,6.88661738239706,7.35834808104639
"Kirrel3",3.1662952116263,3.43687493979993,3.45965424375827,3.259906773807,3.39461908231529,3.16919376001599
"Srpra",12.1967470263316,12.2384341149868,12.2299287773583,12.3142521972756,12.4528718628214,12.3712238233494
"Fam118b",8.51116955361016,8.49219751431472,8.43705164891927,8.54312177977483,8.28259383289878,8.47748969137997
"Rpusd4",7.59575824787633,7.65196045946785,7.45885975820299,7.61138039191824,7.44242413598861,7.69190185942253
"Pus3",7.70927829610315,7.80658180410077,7.70172654696634,7.53129266078468,7.86989616806707,7.7567979175615
"Robo3",0,0,0,0,0,0
"Panx3",6.29367015431893,6.58715935993225,7.09085589486774,6.4787611516601,6.76228054621646,5.97007971119613
"Jhy",0.935740903456424,0.993954982881931,1.01106406679912,1.10573270152307,0.940118189460435,0.976709321861808
"Ubash3b",7.33689413989787,7.07728832408651,7.05987491786233,7.03139872866069,7.08075355963733,7.20329245827887
"Tbcel",9.43229449074504,9.44649773621373,9.4251719604474,9.40170777991951,9.43051178432963,9.43033393515656
"Tmem136",4.04873459928926,4.17176720892201,4.16269161409554,4.14785827668472,4.47359548648582,4.25828617159537
"Oaf",11.4210249715049,11.3037191436918,11.2678212639452,11.4905842446634,11.5429292866078,11.6113075592888
"Mfrp",-0.563178738410446,-0.594000562802366,-0.602031310653439,-0.593922450534479,-0.593617765444521,-0.570328447942468
"C1qtnf5",11.4849687223876,11.3842486414526,11.4060843841473,11.6938705225735,11.9817559004995,11.8663375093093
"Nlrx1",9.13700639597983,9.07366757745699,9.14619411524924,9.27328482870407,9.41668332739034,9.30412694951638
"Vps11",10.6183578622719,10.4832764006168,10.4409258639208,10.5484592791644,10.4091754217488,10.5887086179801
"Kmt2a",8.93392486884984,8.90203157861354,9.28226015461429,8.83328257211721,9.080772543764,8.592745627058
"Ube4a",10.8476212196986,10.7382275126125,10.8163884223515,10.7087735783477,10.8494715169144,10.7556584914351
"Jaml",-1.03397828201885,-1.0345985821617,-1.04109573261269,-1.0337710755901,-1.0621777247165,-1.04116709963089
"Scn4b",1.48440854759872,1.37742630391335,1.36647729815496,1.40775080663117,1.32562010719484,1.43112558451408
"Sidt2",12.7196795092265,12.58949528776,12.6369556379133,12.6386279575547,12.6679137909715,12.6709026348431
"Rbm7",8.37062906606918,8.36117951880342,8.33290542489436,8.39005571879307,8.41641682260533,8.43623513824115
"Usp28",8.74592178626799,8.55624569520375,8.74780783706795,8.63644055534603,8.76199201081034,8.60249218674611
"Bco2",4.08795556882887,4.25314083702812,4.39315661173037,4.16498618809613,4.19039913087595,3.95508425068417
"Pih1d2",5.71223526597428,5.60007524140327,5.75046375607352,5.68816246336756,5.83454270131074,5.6670440799544
"Fdxacb1",5.79014467720417,5.71107252551193,5.72119536866087,5.71961732720453,5.92076264540196,5.84960321900042
"Ppp2r1b",8.77666536330747,8.7925230745276,8.70009106260356,8.73616435841164,8.60644770058489,8.75580918581224
"RGD1562811",-1.01800939218126,-1.04753835742653,-1.05436422019077,-1.07686223747156,-1.07518931677061,-1.0544354317342
"Colca2",5.2674253815789,5.10172125041108,4.98397490313217,5.03487790265129,4.90877336466211,5.17242404651953
"Rdx",10.830914662449,10.9051799652591,10.8704051167382,10.8653204181674,10.9356517702465,10.8981282913229
"Zc3h12c",7.72397004538084,7.62428709581586,7.66889310808246,7.54248409687429,7.83884329811736,7.69589916001172
"Exph5",4.88660930922959,5.15277751747214,5.09805725404458,4.93710831592462,5.1093798619265,4.94488024823185
"Kdelc2",11.8848929355934,11.7834885931492,11.8279469670893,11.8095992131099,11.9232913829173,11.8726890952956
"RGD1311251",3.27105282730973,3.32818650765052,3.29119761980476,3.01520760631734,2.92397374257002,2.97801272211904
"Npat",9.28957594525541,9.22815401852908,9.32988860280413,9.16639411990802,9.28764223158162,9.15599455483293
"Rab39a",3.75637145766405,3.74979019349387,3.80850830301529,3.81905834142766,3.81416146793536,3.76118242724517
"Elmod1",3.571984966765,3.72230887514544,3.98373081876378,3.75267070020876,4.03527814695028,3.55739052577096
"Tnfaip8l3",5.86478099049615,6.03728906421717,5.92077420854685,5.84256849386507,6.37157715202521,6.13733364175495
"Gldn",8.65137787173867,9.25230031408836,8.75832038958842,9.57344800777564,9.0239194044127,9.49220240941927
"Dmxl2",5.31043789848998,5.22034420082286,5.71972463053747,5.66988080684442,6.09368488626878,5.42744926567555
"Peak1",10.664083769231,10.6124183122823,11.0756836544932,11.228313221037,11.6142043538958,10.9838261737298
"Hmg20a",10.2955421884875,10.2066526670446,10.1938413023134,10.1845956329724,10.24290902337,10.2710084536238
"Lingo1",6.68611115082832,6.76776171240368,6.78046981251195,7.25904628915361,6.9821603403767,7.0670699338692
"Odf3l1",8.21836251932425,8.23863597863771,8.87124224678596,9.35673739880184,9.75050511155854,8.91087825737521
"Snx33",11.2729907614369,11.3257283642627,11.1799243539229,11.0595885080211,10.8138380000171,11.056148462946
"Imp3",9.02307769041843,9.02392287432539,8.90199747537503,8.89194322554032,8.61469924772811,8.87482404363109
"RGD1305464",9.39334980192541,9.35783269633499,9.56198615252325,9.43330224308319,9.52070183885115,9.29060713757413
"Rpp25",2.70523830232534,2.77356825214354,2.71199417549322,2.91158095747229,2.63991784395968,2.8031585024572
"Csk",10.3949695494256,10.3797459132049,10.4279827168735,10.509269286184,10.6287285528594,10.5283739339635
"Edc3",9.02524086363317,9.12878221121936,9.12408779880822,9.08884124329047,9.20099647610438,9.09784259831546
"Sema7a",7.2087965808729,6.91379150179316,7.4916653394177,7.42296807343868,7.82327485559305,7.1927501664312
"Pml",10.6278538013082,10.6527511240169,10.6539566849963,10.6832616831637,10.7269167992569,10.6914350188766
"Loxl1",12.4680893438417,12.4602381370703,12.4914656644229,12.9961408869093,13.2631409612851,13.1023390001303
"Cd276",11.0756640234015,10.9666505093048,11.0857962187424,10.9635807382036,11.132244492522,10.9832736629736
"Adpgk",10.346379740647,10.3122683309489,10.3396268604086,10.1891161892134,10.3292489742804,10.2488797571362
"Senp8",6.75460079813373,6.6246014056746,6.67357602143803,6.64429455364535,6.77676951939254,6.72655711698508
"Thsd4",4.0514780351928,3.63286216268135,3.73915592274739,3.88125256343388,4.3650820797246,4.22618149776892
"Larp6",8.06446848680558,7.66527133270679,7.59198289784441,7.78789250696029,7.74158083870584,8.03762368474484
"Uaca",9.61349556721803,9.26043679189943,9.11356574341769,9.94952964436874,9.37982830433795,9.98807941049439
"Kif23",9.60507479339779,10.2580991384583,9.99126077732103,9.85363309820377,9.71978310373736,9.7270342895776
"Paqr5",0.594825434153353,0.534282629625824,0.542182013398328,0.595252290862135,0.569149735949598,0.604573031897127
"Itga11",13.8195140261741,13.7321955313861,14.1341249910668,14.354022152063,14.9683940474273,14.3029378874585
"Fem1b",9.01860790030936,9.00561944258002,9.01000058111697,9.01280725881513,9.33875626049719,9.17789484998388
"Cln6",9.31206763949412,9.30146880129333,9.2710543552606,9.32358950393721,9.31819541421966,9.35660632421157
"Lctl",2.11834459809713,2.11496151238777,2.11611623923719,2.06622638232531,2.16427289890618,2.115786456621
"Dennd4a",7.83491789141072,7.8426067253254,7.98898581970893,7.96133504878038,8.23919334778097,7.95004068693981
"Dpp8",11.7864797442327,11.7849219052858,11.763631021239,11.7470767027547,11.9077055325917,11.8494609211934
"Igdcc3",2.60290465647195,2.25941664086242,2.35504212225404,2.2317342629989,2.20557077476778,2.2947710452965
"Parp16",8.44915978354615,8.37698662698946,8.49196522414441,8.43504462252347,8.3249581178159,8.30110935129309
"Cilp",8.25356950674239,8.00173946318207,8.68861362157641,6.78966316380521,8.32373930907848,6.99574209982766
"Rasl12",11.6311362622128,11.2850369052498,11.3106577920356,11.1116098688657,10.4036392185129,10.9050533353851
"Mtfmt",7.69304712440338,7.6352270710471,7.71995292079102,7.63802041206171,7.66689775257607,7.59664325925311
"Plekho2",10.9039045602189,10.7693474644266,10.9517693488534,11.0750751462308,11.2120131727258,11.0284008229477
"Trip4",9.1875037851251,9.18465947481173,9.2521447564753,9.15792482821566,9.34015813521378,9.18297835520784
"Herc1",9.45088872972266,9.44300341000611,9.48541464180771,9.49585603135692,9.62142922467823,9.52017405607425
"Tln2",10.1904638653077,10.0287415518256,10.2912216648048,10.23363046479,10.859841498315,10.3651170253143
"Fam81a",4.14579002783487,4.25095090184626,4.22643481264359,4.3632559297901,4.30497839134073,4.30605281276239
"Cgnl1",8.35836262573863,8.47200168080242,8.32685754130313,8.40635084759643,7.33992505168292,7.96146256160708
"Zfp280d",8.85308730299743,8.95134261382277,8.99317839269788,8.7150912647731,8.90652099942628,8.71984269781191
"Rfx7",8.90801830608307,8.865322406383,8.93272074935864,8.73141450456127,9.02144697746552,8.83038034788779
"Prtg",-0.0713677370245561,-0.0714537311608241,-0.0155436893980429,0.0182175638384544,-0.00412512867048597,-0.048820827110663
"Pigb",6.28894548242957,6.246610479628,6.26623307350869,6.43540416715253,6.4824697710745,6.46048187663362
"Myo5c",0.603420851579903,0.48671735012802,0.50809468040481,0.517807549727962,0.554259964973662,0.573008177799964
"Bmp5",-1.01427586619767,-0.984208128349561,-1.03845704111152,-1.01426122032471,-1.01292462333766,-0.97437787799328
"Fam83b",-0.976476055295024,-1.00721807480669,-1.03131290448013,-1.00715933912964,-1.00591871776125,-0.967073189016177
"Klhl31",4.18831967711623,4.25869209153905,4.67450325693342,4.87116789143243,4.39670151781577,4.18293733201832
"Myo6",8.77029001421417,8.66193696483693,8.79065277457687,8.81418738449324,9.02734922912357,8.84622902175709
"Phip",8.57090564635093,8.49236624515017,8.76466286215732,8.33448550168375,8.52195404245706,8.19519285566363
"Elovl4",6.0830927519139,6.45080569454709,6.23599710752442,6.5018742585703,6.2936500596364,6.42871427480942
"Ttk",9.02440235665731,9.50220614756181,9.3460888136636,9.1289288145697,8.82472583276304,8.89404276211233
"Ibtk",9.80546455285072,9.7982604435835,9.92404036644551,9.82204412989617,10.078508953241,9.82809867334017
"Ube3d",6.48147186417338,6.56786748550575,6.3507026093038,5.72431939658906,5.4223789844034,5.747316256032
"Dop1a",7.75448337359557,7.80891373093411,7.86940741104805,7.78928383667827,8.11105496780442,7.86246054345813
"Prss35",6.61889598888324,6.64101564229826,7.07398155060192,8.56017777251499,8.53850197229874,8.1053141373957
"Tbx18",9.9510288912219,9.30260099132179,9.28991566643341,9.27603627785347,8.88656239904612,9.41819861328823
"Snx14",9.1481563642243,9.00088049548833,9.0588195136926,8.99213691099722,9.15844608165707,9.09099041249086
"Adamts7",8.57359901341597,8.10962439594677,8.73647752251521,9.31606561886463,8.69589554005835,8.61111476162765
"Tbc1d2b",10.5716971450052,10.2013368283741,10.2995625847973,10.1742428271875,10.3369676294029,10.3425596301875
"Zic4",-1.96330578072834,-1.97467771779471,-1.97158009411096,-1.97450818547655,-1.97388122359951,-1.9716063596886
"Plscr2",8.10474279446451,8.15140103489401,7.89157691103923,7.60795536645608,7.01324455641322,7.54709496507468
"RGD1309079",9.60051521781403,9.70238040863792,9.71435345327016,9.33964673225178,9.9374883094062,9.5756618807848
"U2surp",10.1468476975551,10.2234106696919,10.3057555062445,10.138452941069,10.3167244166653,10.1069623562462
"Paqr9",-1.49539490627679,-1.49566186272519,-1.47739532513148,-1.49530672359091,-1.4704381859381,-1.50100551413401
"Nrk",3.91454273655993,4.1104380404714,4.34160729668053,4.47412846428182,4.62643539442009,4.2211650211861
"Rnf128",1.13058429266536,1.18447040607566,1.08106254346358,1.18758172891589,1.07140246950275,1.20595690511625
"Tbc1d8b",9.3324593884995,9.38573682671768,9.47339608341304,9.41663524560169,9.71267420936464,9.45035675167872
"Morc4",8.34530779215135,8.26163503807667,8.44356668178447,8.31299913270925,8.47994425171438,8.25637642554137
"Frmpd3",0,0,0,0,0,0
"Vsig1",1.45212779874174,1.50792809923177,1.55628792624934,1.42169403470199,1.42613302108297,1.34765355062989
"Lysmd3",7.21954385012174,7.19333235370308,7.19185733503708,7.13458084767611,7.32278478592398,7.24326358367537
"Pls1",2.2967196236255,2.45125791290938,2.45100007766134,2.481589007633,2.5077033176114,2.4176348532283
"Zbtb38",10.5801817861052,10.4653313159837,10.5604114568516,10.2428190922943,10.4406412729203,10.3040752768001
"Pxylp1",10.6451962924012,10.5592812735714,10.3941706549152,10.1918894038549,10.035595639686,10.3218106498416
"Armc8",8.34396144510768,8.41037118178222,8.38553585664402,8.34332625428448,8.62179059438637,8.47418888113636
"Dzip1l",9.64721242687364,9.80711386524073,10.0145516031071,10.0457840583602,10.2693086239269,9.87015788409363
"Cldn18",-0.340960933627308,-0.281973994251981,-0.285879045743183,-0.310082402018634,-0.340572933432475,-0.350916085922016
"Slc35g2",1.61169692874448,1.52941298571452,1.47020765687202,1.50312555855538,1.47763881772283,1.59072948849658
"Stag1",9.42911228148309,9.49589128863715,9.41147325533032,9.20115092033533,9.25357415333394,9.27839106656443
"Msl2",9.00013453419265,9.03647135034272,9.04482798971567,8.91685447106451,9.06841176634638,8.96610807125746
"RGD1310507",3.5049339692305,3.41045482287374,3.47396753915379,3.58829585967831,3.38975880579678,3.47275418963588
"Topbp1",8.98248314380907,9.18254244293828,9.21253691399833,9.02247616032567,9.09374051102417,8.92808421505027
"Cdv3",12.1215489409915,12.0481157733981,12.1874388591814,12.3061960146583,12.238916427,12.1699497188426
"Acad11",8.2629610281479,7.93577933326833,7.86299961400246,7.8525574754524,7.37759854644146,7.85144857765259
"Nek11",5.64029597264246,5.37128677529133,5.32928273740053,5.11181005709394,5.12321284403913,5.2940200871329
"Col6a6",-1.97457454023506,-1.97470288671596,-1.97158314789738,-1.96320736479374,-1.97390070604031,-1.97160960099515
"Dcaf1",9.32792920829443,9.42734505712161,9.49355044470689,9.39086395640495,9.64674316423585,9.40289024832154
"Rbm15b",9.5823472738006,9.66754670174308,9.65289015023669,9.58830943529507,9.88686658862219,9.70964484949378
"Manf",11.5981290505035,11.8021420665159,11.7481938067377,11.8229264431576,11.9477711746644,11.837290560683
"Dock3",0.895915096543872,0.947314832794669,0.896415947484811,0.867797054137512,0.874565476591147,0.896380282548789
"Mapkapk3",8.19429513815107,8.04659945089509,7.98085379532832,8.17482484247378,8.27651016739171,8.3652610041275
"Sema3f",11.5676876302613,11.5951005067256,11.7550250227533,11.7704985426136,11.614810634556,11.5190236343249
"Rbm6",9.63929047024175,9.7315807520543,9.69768439761848,9.64446755334701,9.80053169998414,9.71025084019513
"Mon1a",8.60267880839133,8.46050726280445,8.55161571492058,8.56745624310388,8.57057466434101,8.54899277439976
"Inka1",4.75256324957112,4.97345573326186,4.66660027183817,4.77214741931122,4.67209842866247,4.91853214356517
"Amigo3",6.63887360174366,6.60525150997714,6.79007813603023,7.10906086495699,7.40958301597833,7.09130636029783
"Arih2",10.1653476033856,10.1555052249698,10.1285828798651,10.1162796864876,10.1033200196613,10.1416433873871
"Ccdc51",6.66286386999368,6.74610654316152,6.73056703635281,6.8379571464644,6.86677886664041,6.8262861767772
"Plxnb1",8.40840881831447,8.42575652422134,8.49454742557517,8.50415491946972,8.51180225834681,8.430513834601
"Camp",4.58679076645226,4.17638420014166,4.24172495293645,4.24220674008859,4.25031999790333,4.38612589935648
"Klhl18",9.15510016468121,9.1848823808817,9.10609695919928,9.14911984544665,9.14144804369194,9.20917825815148
"Setd2",10.5842692173461,10.7118754123579,10.7906671816205,10.7060645816689,10.9216729094717,10.6712738788018
"Nbeal2",6.19666595698685,5.96204273716937,5.93949999762181,5.89251182890048,5.78704980879132,5.9796351683022
"Als2cl",8.98709835236714,8.99082669511749,9.02871194721022,8.8531834638973,9.38353734960337,9.07861098328243
"Rtp3",1.74293598078857,1.88512240140821,1.65631684646746,1.56375231172135,1.56535003757603,1.72226351927961
"Ccrl2",4.5200866655914,4.73637871145637,4.32818202315764,4.21742605790963,4.01293242838865,4.41522990851539
"Epm2aip1",9.81976002790679,9.75039518804339,9.78163961840684,9.58623516714289,9.68413438468856,9.63862276548398
"Trank1",-1.97495542800283,-1.97509807349177,-1.97163076635526,-1.97490830847296,-1.96162005589799,-1.97166016657752
"Dclk3",0,0,0,0,0,0
"Glb1",11.1870608640615,10.9607945877227,11.0520844325304,11.3403424033309,11.5878923789424,11.4859606844984
"Cnot10",8.78902031055252,8.81551325867049,8.90255266488922,8.84885819814699,9.02707338771893,8.83767991265525
"Cmtm6",10.8964631559198,10.9552672767121,10.9337429239705,10.9282007011795,11.0301348955777,10.9712900907241
"Osbpl10",6.9186376723995,6.95352650607089,6.81616413242242,6.95567163062688,7.13787641107439,7.16669197766342
"Azi2",9.22614560500066,9.23195894342977,9.15055166815528,9.25697470115321,9.22925293815022,9.32161442571165
"Eomes",-0.568343368798259,-0.568402741035123,-0.568136889504884,-0.568323531813519,-0.568014581748964,-0.568405222193049
"Slc22a13",1.08051976879801,1.08033290324504,1.11344787096931,1.11161247942446,1.23995549479792,1.1427624521634
"Oxsr1",10.5033259149232,10.4695184783477,10.7354930009895,10.7536208478173,11.0047834501925,10.6301313446508
"Xylb",8.91767189830958,8.49364798021295,8.78896622171155,9.19103978310345,9.20573993674497,9.11508357747393
