"","WKY_Joint_5d_A","WKY_Joint_5d_B","WKY_Joint_5d_C","SHR_Joint_5d_A","SHR_Joint_5d_B","SHR_Joint_5d_C"
"Sav1",10.3206611367319,10.3567269899187,10.3364804411328,10.2572992515095,10.2121239624131,10.2369252291538
"Nin",8.98958767069522,8.7033548476542,8.83418731344495,8.98650139440494,8.79716218023268,8.90411573304858
"Actr10",10.3559121276474,10.2909161651391,10.2179370182557,10.2448638370267,10.2917288355244,10.3737734644131
"Jkamp",9.60132031381926,9.52271325394369,9.7058331123873,9.6835243485098,9.74305227615084,9.56947198382451
"Lrrc9",0.495263395473351,0.467850750488615,0.47739133005631,0.576553601645554,0.438343391087809,0.511614239291354
"Dhrs7l1",4.20133800586178,4.27284404359587,4.20210412706804,4.19384815187103,4.04113371247205,4.15247782983232
"Dhrs7",8.72104569718414,8.70051273373124,8.6711764818083,8.5099455183029,8.51992391796997,8.55453745178583
"Six4",8.88604317720729,9.22674760833452,8.9605792579206,9.0143077799644,9.02268309302938,9.11431157134719
"Slc38a6",7.40456126831305,7.56799939394283,7.56766751020079,7.65255881477402,7.72775266032769,7.608768558478
"Rhoj",10.3731004694059,10.8883553206519,10.5881295056409,10.5440498402472,10.5948565478607,10.6120515834419
"Ppp2r5e",10.159529612621,10.1820835732207,10.1712649949694,10.1142121073584,10.1542049341789,10.1337501187201
"Tex21",0.482084622638755,0.567777763577823,0.498225111834978,0.594903302332533,0.482134644712141,0.565225054795648
