"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Flrt3",87.2637098346494,-1.73449984388644,0.634003290744316,6.98676308268404,0.00821147235929177,0.0779696711981453
"Syt17",209.809991276039,0.915947748083755,0.339778007274254,6.97328492175441,0.0082735478840251,0.07844405096111
"Ppfibp1",5308.52075011606,0.580470263596345,0.219110216465814,6.97221335058157,0.00827850370760343,0.07844405096111
"St3gal3",829.170303155376,0.805671390329666,0.303157181065915,6.97202951227713,0.00827935423178983,0.07844405096111
"Otud3",131.839758050842,0.832434344019278,0.313462796647307,6.97101804831161,0.00828403534857998,0.07844405096111
"Neo1",1848.30160366575,-0.559010469938928,0.211132979090153,6.96848922571954,0.00829575074481104,0.078499296573275
"Prune2",309.66288755586,-1.08674000295408,0.403686117986381,6.96686949295066,0.0083032634617008,0.078499296573275
"Tmed5",603.74184723083,0.761302469119909,0.286826397094374,6.96610026006248,0.00830683378952176,0.078499296573275
"Lrrc3",104.033908628916,-1.35447324050834,0.504949576315368,6.9637644475003,0.00831768489021336,0.0785483684666271
"Grk6",1023.55999347211,-0.880203285593759,0.330852092292342,6.96085030028539,0.00833124300079578,0.0786229200115887
"Nlrp1a",12.9190994055214,2.24323178730135,0.83303758284956,6.95764189778258,0.00834619629190732,0.0787105278018054
"B4galt6",302.703044958196,-0.676179269222606,0.255605848346386,6.94776617248208,0.00839239632566742,0.0790603856977623
"Nfkbiz",2026.0344467201,1.71391073873268,0.620300399943715,6.94727852505075,0.008394684376783,0.0790603856977623
"Slc16a1",2392.24431633748,0.837345650208446,0.31175862601313,6.93977168171021,0.00842998728138363,0.0793390396204525
"Bcl11b",10.7992253324464,-2.43713313590146,0.917067305666092,6.93034323169815,0.00847454236751578,0.0796702855592887
"Spint2",1161.0273526895,1.56387433177246,0.578689954684223,6.92989610773618,0.00847666127150767,0.0796702855592887
"Mn1",101.022933245886,1.3811555303902,0.512429342810067,6.92634511145947,0.00849350857365183,0.079774618416397
"Hfe",193.097594217839,1.477309075534,0.549021163737098,6.92256357932698,0.00851148730380283,0.0798885810445965
"Rybp",866.230310870444,-0.584720684793183,0.221567376784582,6.92105755449953,0.00851865831316293,0.0798885810445965
"Calhm2",1058.06300102888,-0.495081016598164,0.187797603288062,6.92016597274993,0.00852290653558906,0.0798885810445965
"RGD1562310",378.781500609482,0.822209049925381,0.310510712205083,6.91864227956678,0.0085301716714711,0.0799027281669108
"Trabd2b",992.354147771373,0.927427116702402,0.349762365202296,6.9163512270369,0.00854110759157253,0.0799512175227309
"Erg",39.134381498141,-3.44334928450168,1.12522792674964,6.91467697172138,0.00854910841576381,0.0799721853285938
"Fam49a",304.472277719767,1.6445464538553,0.609298303666569,6.90846258080808,0.00857887247875221,0.0801965708754466
"Rmi1",685.814079864848,-0.520661308239611,0.197892257500356,6.89127584332574,0.00866174247618458,0.0809167624861334
"Atxn3",306.326503888822,0.669761728454039,0.253839591580527,6.88740807994878,0.00868050449573999,0.081037500611878
"Hist1h4b",294.57437295424,0.757941055273137,0.286999739478052,6.88414036819319,0.0086963881566793,0.0811312233810632
"Fgf18",43.8299659191936,1.52174205800249,0.564829783740901,6.87444120928684,0.00874370915175879,0.0814776257234801
"Angptl1",11.2632396255957,-5.23159799282284,1.66399981368609,6.87412479385405,0.00874525733525323,0.0814776257234801
"Masp1",1315.84171355029,-1.1907330669778,0.44258721880669,6.87224632639401,0.00875445423491508,0.0815086074373515
"Helz2",212.422139631944,0.762546848594452,0.288990758474268,6.86142656168484,0.00880762043976901,0.0819486507673414
"Dact3",637.641971893858,-0.696320868614704,0.263825744811268,6.85624643489723,0.00883319145512726,0.0821315229605336
"Pdcd4",1515.15783248294,0.798560928166655,0.302919113105386,6.85380895220547,0.0088452500494738,0.0821885951718844
"Tacc2",557.568616324306,-0.838423403929859,0.313989177731826,6.84802514589194,0.00887393089314113,0.0823999389020636
"Pi15",55.037575840724,2.26589949027659,0.835287498009262,6.84481743181087,0.00888987838820807,0.0824928421023426
"Serpinb9",1027.16653214423,-0.721218101164493,0.273024134197654,6.84168594651041,0.00890547520688842,0.0825823692865899
