"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"P4hb",42546.4911816182,0.0731240056506201,0.126681374543622,0.332237633552026,0.564344449587523,0.877945244067262
"Pbx3",718.586131672752,0.150488718160869,0.258137094839996,0.332194413254157,0.564369786152874,0.877945244067262
"Bptf",943.273133859702,-0.12109795453674,0.209042869616014,0.332142262788906,0.564400360676463,0.877945244067262
"Gpn3",195.989420990575,-0.141435511092399,0.245090393564983,0.332130353900418,0.564407343010703,0.877945244067262
"Cenpx",199.141868546616,-0.166086865890847,0.287319101422988,0.332101209752516,0.564424431302282,0.877945244067262
"Fgf2",38.9471424604844,0.342352298287944,0.578357684028721,0.331708719905407,0.564654659967073,0.87820670290686
"Trim32",695.374604473691,-0.0690656749399418,0.119954996255655,0.331455973621502,0.564803013182074,0.878340777432026
"Zwilch",741.10745322688,-0.128081791910537,0.221991371652458,0.331273174120994,0.564910357023914,0.878389090049216
"Rhox5",0.355900105280983,1.79957738705911,4.03623486762736,0.331175169859776,0.564967923494011,NA
"Gpr182",0.355900105280983,1.79957738705911,4.03623486762736,0.331175169859776,0.564967923494011,NA
"Ltb4r",0.355900105280983,1.79957738705911,4.03623486762736,0.331175169859776,0.564967923494011,NA
"Ocln",0.355900105280983,1.79957738705911,4.03623486762736,0.331175169859776,0.564967923494011,NA
"Nt5c1a",0.355900105280983,1.79957738705911,4.03623486762736,0.331175169859776,0.564967923494011,NA
"Mogat3",0.355900105280983,1.79957738705911,4.03623486762736,0.331175169859776,0.564967923494011,NA
"LOC100911510",0.355900105280983,1.79957738705911,4.03623486762736,0.331175169859776,0.564967923494011,NA
"MGC95210",166.782366585381,0.119996625184082,0.208555196407428,0.331061085003682,0.565034949786951,0.878389090049216
"Ufsp1",44.6391172424495,-0.229076978174937,0.397966225548247,0.331043594366434,0.565045227116096,0.878389090049216
"RGD1306233",0.820901008424639,1.92766000327875,3.29049632211464,0.330919161135537,0.565118353310591,NA
"Ppp1r1b",0.820901008424639,1.92766000327875,3.29049632211464,0.330919161135537,0.565118353310591,NA
"LOC102552073",0.820901008424639,1.92766000327875,3.29049632211464,0.330919161135537,0.565118353310591,NA
"Ahi1",307.173986350673,-0.0900980837578796,0.156560761116628,0.330916163743012,0.565120115026411,0.878389090049216
"Kyat1",157.505989436456,-0.125038477574364,0.217233544008084,0.330761214173386,0.565211201017845,0.878389090049216
"Zfyve1",818.210736774419,-0.0716266539832589,0.124506456661266,0.330680209687685,0.565258830224608,0.878389090049216
"Adamts17",6.70454795260813,0.558624554351862,0.959648069656264,0.330365406597767,0.565444002615875,0.878389090049216
"Tcaim",293.694054300977,-0.0932438423730107,0.162178039867266,0.330314291856418,0.565474080228647,0.878389090049216
"LOC498122",199.078957229633,-0.120814400594828,0.209819505296874,0.330310627443595,0.565476236609876,0.878389090049216
"Pcgf1",21.4484055188271,-0.496206615966359,0.88193343677502,0.330138913939543,0.565577301963435,0.878389090049216
"Zfp410",781.124350835598,0.0714615681543275,0.124340501668091,0.330124804382251,0.565585607974627,0.878389090049216
"Rnf2",1073.70176378702,0.078363948926582,0.136329719900627,0.330084718889552,0.56560920678222,0.878389090049216
"Ubac2",1075.9591922485,0.0665657803028693,0.115842043058415,0.330028934101449,0.565642051124172,0.878389090049216
"B9d2",184.910103083238,-0.114648476127238,0.199361605133079,0.329894899034755,0.565720981882415,0.878415143588681
"Mrpl33",712.174279407689,0.0833992827339592,0.145091876206367,0.329710534691799,0.565829585461184,0.878487260389203
"Cybc1",910.722140612712,0.0763551376380934,0.132926242349802,0.329522932274031,0.565940137947087,0.87854520066679
"Ttc25",23.5593548195257,0.263910321402668,0.459265523921871,0.329406980095669,0.566008488488667,0.87854520066679
"Aasdh",125.309569838245,-0.148435966467234,0.258232599910676,0.329330818042081,0.566053392575659,0.87854520066679
"Rtn4r",12.0710500440906,0.76228725221796,1.3157204060721,0.329089996390671,0.566195423101695,0.878634403113494
"Zfp142",804.4272955474,0.115336356005597,0.200900768537604,0.328958080219351,0.566273253209188,0.878634403113494
"Carnmt1",271.400140504543,-0.116905886965897,0.203801083494954,0.328917205481659,0.566297373378675,0.878634403113494
"Ifitm1",15.2210466777861,-0.41994865104563,0.732167667472682,0.328768469744155,0.566385159102033,0.878674144191991
"Rprml",16.2596728192936,-0.393154004366396,0.685615944800699,0.328025890555978,0.566823833890156,0.879258176311005
"LOC103690039",1.82794552880895,-1.6983765339119,2.91536940679966,0.327736333730233,0.566995066788413,NA
"Kctd2",356.21112647613,0.112007093559443,0.195209939347805,0.327392890041097,0.567198296586096,0.879650410679122
"LOC100364457",211.263264888324,1.28792091827245,1.72653642299632,0.327353200256752,0.567221791788606,0.879650410679122
"Rbm34",455.537587027045,-0.0777185835236392,0.135840485173876,0.327282895328246,0.567263414910459,0.879650410679122
"Gzmbl2",2.28906128892328,3.16616430854663,3.87874168191773,0.326936439171121,0.567468616498511,NA
"Tecpr2",281.966734606252,0.126351784044569,0.220557972118138,0.326888774353385,0.567496859054471,0.879847992371567
"Spsb3",428.265975123186,0.107978058719873,0.188879297633793,0.326759038711337,0.567573744397432,0.879847992371567
"Col4a3bp",890.505617879929,-0.063305521105352,0.11074854831851,0.32670648008353,0.56760489802523,0.879847992371567
"LOC100909844",14.0636408739419,-0.625346635348734,1.08318571920188,0.326610852435003,0.567661588934609,0.879847992371567
"Arnt2",1390.70568840853,-0.131367177139188,0.229604037178694,0.326542521194895,0.567702104467298,0.879847992371567
"Spata2L",128.854125986625,-0.246774523855084,0.423744554888243,0.326389513461137,0.567792847495227,0.87989213965461
"Bank1",1.1496249898014,1.40312234923679,2.44425501225557,0.326313781706109,0.567837771537114,NA
"Mpv17l",54.069888894464,-0.290001084366022,0.496278322265807,0.326177725837496,0.567918497186785,0.879990365172769
"Nit1",1176.70886373299,0.110045869168617,0.192622708200151,0.325588971440553,0.568268078757754,0.880418908308963
"LOC100360218",91.9640990405192,-0.425311955598096,0.673810545007901,0.325502166067103,0.568319656159532,0.880418908308963
"Eif3f",4482.71880808403,0.0904208815810483,0.15827963699209,0.325206177879096,0.568495592886826,0.88058180562172
