"","WKY_Joint_5d_A","WKY_Joint_5d_B","WKY_Joint_5d_C","WKY_Joint_3m_A","WKY_Joint_3m_B","WKY_Joint_3m_C","SHR_Joint_5d_A","SHR_Joint_5d_B","SHR_Joint_5d_C","SHR_Joint_3m_A","SHR_Joint_3m_B","SHR_Joint_3m_C"
"Nbeal2",5.14828058310736,5.63880663216765,5.46371295646356,6.02057222969027,5.73269805082185,5.75966475810906,5.25359870319233,5.36167469715592,5.14114247779462,5.65118373102166,5.51674758220894,5.79726091231575
"Als2cl",9.40949720340109,9.82442075052836,9.87342155046923,9.2811684825326,9.27638924615375,9.02430945966711,9.52080345288046,9.55647403301497,9.88612305371905,9.13297051439204,9.69804284610839,9.06602920065044
"Rtp3",0.652912881755736,0.653181584555867,0.775889487128613,0.928310381926177,1.12579311669134,0.722221076483216,0.653309637606039,0.653101096302692,0.666368738082706,0.653396021883981,0.654734839130372,0.822890478231566
"Ccrl2",3.75233915433921,3.84930728982423,3.79583635183098,4.29735934489347,4.55012651187042,3.96600491830971,3.79584820828991,3.66125645161671,3.88609864429344,3.91194244723087,3.62988922053541,4.07609439986598
"Epm2aip1",9.38714593345917,10.0474547754662,9.99292658129005,9.91973573034947,9.83582507786484,9.77433146709409,9.99090521020504,9.94523396851941,9.90563366430955,9.66496368441037,9.76837933416535,9.60693014452622
"Trank1",1.75152818485268,1.55921733876509,1.50803340013001,1.41366113958917,1.41302517975822,1.39851206091434,1.76068016710846,1.68217227169866,1.92884070351134,1.4137201272122,1.47310031755979,1.39816619871644
"Dclk3",-1.49156129031138,-1.49114638764209,-1.51314827313268,-1.49087382743614,-1.49145876628243,-1.51326380118332,-1.45542592736023,-1.49126992825938,-1.40574361180833,-1.4908202676845,-1.48887580597021,-1.51356041434885
"Glb1",10.0824191357201,11.1647454674406,10.674324187418,11.1002588186051,10.8387878944203,10.9683852547148,11.1306966698265,11.1829619312015,11.0689441270737,11.264871816322,11.5329867020216,11.4372106485724
"Cnot10",9.06581457783755,8.91876401194418,8.92441509113838,8.80820371616474,8.82824385799858,8.95485242371772,8.99378380383843,8.92916429467516,8.98543993600107,8.86977434606529,9.06226076429733,8.87329723555347
"Cmtm6",11.0021216955684,10.9161400846252,10.853732194161,10.8293697663346,10.8831714026511,10.989252971815,10.8857397205837,10.9019657942029,10.7598747103999,10.8594575100777,10.9674020115893,11.0198241164406
"Osbpl10",7.47468986525276,7.54785844973529,7.38973826332827,7.0163401664924,7.04774437534868,6.98839712224842,7.43369687546018,7.5244330083064,7.4353668603234,7.05472065615573,7.25720422675213,7.3648415658517
"Azi2",9.11625725135524,9.11264643559171,9.02422612036502,9.15750286459735,9.15456731614653,9.17235998778667,9.03436303704176,9.1612838878349,8.99548347716893,9.18736492119946,9.15495597008326,9.34740125660449
"Eomes",-0.609036764384999,-0.608942797285066,-0.513211951990322,-0.608880161089106,-0.609013698945956,-0.606000581372031,-0.608897996904027,-0.608970950335354,-0.708816827523034,-0.608867767610934,-0.608398538076117,-0.607474976430393
"Slc22a13",0.969527129073876,0.971504519639417,0.909065659098643,0.882172742370094,0.881829506378788,1.00123716827695,0.928421158195298,1.05137407395112,0.911622533135279,0.928791373345614,1.11258386340502,1.04117682266874
"Oxsr1",11.0133810035828,10.8230604209915,11.1037539246864,10.6083152732466,10.5629569315706,10.7688555042029,11.0063028955314,10.945187434839,10.9661801679698,10.8720423754977,11.1368159523707,10.6452415469559
"Xylb",8.27076104757496,8.75769522905129,8.7502290497109,8.90666832502968,8.42031633648258,8.71624137657304,8.97491011559385,8.99274700046312,8.84074804382852,9.20322257988664,9.21734064267119,9.0646121682642
"Entpd3",2.91260008070391,2.91899986951903,2.72199154968021,2.61433647137659,2.6808953040903,2.33842196665886,3.15278249868997,3.14566150454104,4.19688311663625,2.92407779964496,2.83613549505741,2.33544787883629
"Trak1",9.86248654175573,9.88667277955762,9.86692616312756,9.87076257402122,9.75336929426312,9.87635146086485,9.95532915410081,9.97487066907992,10.0898117430728,10.1456684601129,10.2170164525888,9.99999859567483
"Zbtb47",9.7030176785213,10.5484736545661,10.1069447380584,9.83944087247645,9.66490850051279,10.1253082918645,10.3928771085521,10.459073006939,9.99775163433631,9.97627945347339,10.4295546102882,10.2768077784054
"Klhl40",2.15255163885925,2.11924557857803,2.43078820526727,2.16104287406542,2.03450276399569,1.84102956631801,1.89640354334648,2.07789550506989,2.09378340995662,2.12283075586638,2.05496471167121,1.94411750418428
"Fam198a",5.16605066487505,6.33145120110454,4.62916861403227,5.3519938891761,4.41539100837668,5.01827189288335,4.4937421517208,4.7740912954685,4.53025711863564,3.9274206350948,3.23969366048179,4.67221962759788
"Pomgnt2",7.7222717307667,8.00578054525806,7.99795261296919,8.49864155828601,8.13243094974577,8.32539836783778,8.16059467267486,8.05971869497392,7.59248922310835,8.2495272343667,7.91544755959489,8.45636626891813
"Zfp105",8.06275679114432,8.07544829434924,7.97526089215104,7.98203138571404,8.02063522818041,8.06765988402703,8.07144314387798,8.10167016298765,8.21430495162261,8.06115034292323,8.00809729983083,7.93439059670317
"Exosc7",7.69678635444887,7.40311165930468,7.51463129941432,7.18350316350738,7.35094086504515,7.27017330817879,7.44836471588311,7.50615584068637,7.56544383463656,7.32120712956254,7.14874278839075,7.17915781618476
"Limd1",10.3053677475362,10.3568009534892,10.1676555712108,10.0041767364596,10.0346250405028,10.1886618085211,10.2077636973666,10.2406881044935,10.2334204141277,10.0513591280109,10.1839437415552,10.1026247808475
"Lztfl1",7.76631651488036,8.04276080415588,7.75176590623513,8.36103235834066,8.48056277155264,8.60974114025673,7.68286870563389,7.83183765219828,7.4715726503549,7.6892813905637,7.63517065329343,7.91183572846266
"Snupn",7.98884364232582,7.87478299557988,7.8914393991247,7.9738077324784,7.95827175391338,8.01533361758113,7.74133332169329,7.85501335509563,7.66350298366551,7.90214046081199,7.83012406360532,7.99188266238052
"Abhd5",9.62975633042652,9.62107969650268,9.61057479771676,9.94383335712095,9.67017996389793,9.84232356971144,9.20779752512924,9.12210848221537,9.06481973561335,9.74018549960504,9.3212963464427,9.61040049762867
"Gtf2f1",11.1124308678729,10.7454872114136,10.6019305024602,10.818438666933,10.7909894402974,10.8201660838035,10.7414022734562,10.7268920911328,10.8968605483487,10.8106691017051,10.7523144254528,10.9303549045195
"LOC316124",-2.21310605961487,-2.21300479632381,-2.2118718435866,-2.20426781161909,-2.21308103707018,-2.21190003996007,-2.21295713831735,-2.21303494828573,-2.2116694932755,-2.21292520180049,-2.2124506264191,-2.21197243290313
"Uhrf1",10.8191804079467,9.68743798079187,10.6117787985957,9.80885677834121,10.2075154366222,9.80117194024922,9.96037744610577,9.91375789398223,10.4003644884002,9.82769558890366,9.87607483632341,9.23713295726347
"Plin3",10.4845958631836,10.4801254482686,10.3987857975564,10.7645495269514,10.5140970325144,10.7575713935803,10.4384753397125,10.4866014593339,10.1258929507697,10.5499925226302,10.5656777654698,10.8598073371258
"Fem1a",9.51226107001666,9.54382442999793,9.47766756730815,9.73437818648105,9.55515937434697,9.60824687012999,9.51623165992256,9.52567178669925,9.29729594977172,9.45808832501523,9.55325672449253,9.81622539127624
"Gpr108",10.3230500797224,10.5737613930463,10.5098443037387,11.0498658470781,10.8303956187664,10.8637374176998,10.5306228963792,10.5545086997296,10.2821855230788,10.8394309728972,10.7343091915707,11.0622051050776
"Adgre1",5.19888600430338,3.64847422281249,3.62469670606213,3.19123536171985,2.9827321339305,2.75682542765553,2.82752469158802,2.82505296003069,2.62456988416935,2.82854430051356,2.93460884580406,4.21243724246427
"Satb1",3.84285817668924,4.66137221945699,4.38231337520471,3.75797353456354,4.11774017218596,3.49119834946051,4.76245914536523,4.41352184214725,5.15488458572681,3.64985605506148,3.53929798644534,3.34414325556548
"Daam2",9.72072099799209,10.132053843832,9.57354526853946,9.25788012417382,9.14774231208529,9.4739764851472,10.0134218416513,10.0267881151808,9.99602452801788,9.26202816150383,9.82851185970993,9.65102734635999
"RGD1307182",-0.943105570952345,-1.11153166207804,-1.11321852255941,-1.11117767726654,-1.11193736067858,-1.11336856344702,-1.11127806033033,-1.11169210920557,-1.11214175925437,-1.11110811708067,-1.10858276709054,-1.0214778170805
"Med20",9.03946539563473,9.24857068140046,9.2112225834057,9.21317134195413,9.0714601147992,9.20345773739474,9.24479912884241,9.2506083153187,9.05453351357657,9.2091734570537,9.15474024269949,9.2467805044744
"Usp49",6.79682292874835,7.10398745053922,6.82400948809553,6.60667764483765,6.64802076271117,6.86451336430992,6.95218371941559,6.87600641105208,6.82117084671782,6.51249719042832,6.49533876475258,6.48607373711921
"Prickle4",4.67273403590994,5.12858101755009,4.81077081355264,5.09041541084364,4.65600457018315,4.78305724910909,4.76777974272071,4.84500725258093,4.67276348814217,4.87684538276835,4.75572008723099,5.12995219909001
"Frs3",6.16087380709021,6.36432771730306,6.51874612560032,6.31626533613649,6.44918839485336,6.46247257123388,6.28861494690181,6.46729485154237,6.04677165843697,6.47571147556841,6.46857776142438,6.46743679013888
"Tfeb",8.12730910174267,7.63623739883741,7.8477178930668,7.9779478470054,7.80993417577201,7.63320633217362,7.75749754332284,7.88399497855878,8.16436682796611,7.8020314602092,7.82310490962597,7.76373765433061
"Taf8",8.61648918585081,8.66246992253551,8.69252217343581,8.77256161375709,8.64448010237965,8.57058412277025,8.52013059981251,8.51345858793413,8.49189197755084,8.4876992163607,8.50482343882694,8.60605805997177
"Guca1b",0.314659783834502,0.273201743078515,0.303522557030657,0.317794584736422,0.27240099927034,0.347485677878949,0.227582779849278,0.31597810962502,0.206107481354412,0.274048758277515,0.228391845533325,0.25491358583844
"Trerf1",9.06227111354079,8.93726798719947,8.80547635753229,8.41064645804629,8.17586993271001,8.24186313401276,8.62571626804303,8.69312925807381,8.90851573124187,8.46418322950898,8.53964209011322,8.49850794583088
"Tbcc",8.53035604257854,8.26406125304106,8.36602923392715,8.43255670784541,8.27674726794466,8.08554559306045,8.25800874947312,8.23411221745617,8.31947440923266,8.04413986770132,8.08637236673181,8.29212800016578
"Klc4",8.11742941710455,8.62446754234787,8.26852341112249,8.74157834476337,8.53650270677587,8.64972779647532,8.4945414204955,8.63828022305661,8.29778861695343,8.50619538631362,8.2930862976904,8.76000084472265
"Cul9",8.03434490469499,8.76581251853962,8.28972858507652,8.90629822851574,8.64906398840698,8.9497199675491,8.33388230493819,8.5262191468142,8.14174967318661,8.72201741915896,8.69205870526131,8.93365038235277
"Ttbk1",2.6939586261828,2.66220496444918,2.47858949089411,2.54038773778021,2.44273262735921,2.56858363160443,2.53973242023303,2.73416012725404,2.62411289041746,3.16221844194866,2.5078070861481,2.97031500276161
"Abcc10",7.20169103559866,7.37466319798018,7.38371566475656,7.56612902498231,7.26382835607702,7.33943483614176,7.22017026200912,7.32752254551395,7.40446598303178,7.41260381331082,7.44083383861891,7.27610455311539
"Dlk2",3.5755844297532,2.74736426724089,2.7295562488556,2.48299777764507,2.64749936542299,2.39471090425146,2.99163431072495,2.94914208097995,3.63567387558973,2.54383972788892,2.61674058728769,2.51746024477504
"Tjap1",9.92711432220266,9.83756191009707,9.83451605540681,9.69845012803897,9.66540911294263,9.68475549469666,9.78787984234596,9.83759656491669,9.89875537410256,9.670031407014,9.85242071330254,9.72020507622422
"Polh",8.79052358417109,8.25072934790103,8.70731330618825,8.22157274318002,8.3369363798344,8.10340514453468,8.33607700017464,8.32006775700232,8.49821154422264,8.33532349910267,8.18502516578611,8.07919774363058
"Mad2l1bp",8.16954937836427,7.7726638527371,7.82874783502484,7.75567222913224,7.76857450104352,7.75059043442545,7.69684254219607,7.79595353342427,7.93758215998086,7.87093567571936,7.72009968212276,7.75822526793865
"Rsph9",5.26825135671103,5.71399773994521,5.51913317205491,6.4021370875722,6.11525554471524,5.95535914571779,5.56831139811965,5.54286593130964,5.29027731707198,5.91746837705533,5.49520790460282,6.24697803517088
"Nfkbie",8.44994919529797,8.61176741928155,8.7638242932052,8.2846176779901,8.03713670073842,8.04797688400815,8.23252970210819,8.14918721907055,7.66286229224085,8.07860838440869,8.3736368931726,8.63405312657984
"Tcte1",0.111330043344233,0.241494748833997,0.100794436077865,0.243228224581094,0.15635712789077,0.1507522248099,0.157649858383282,0.156834852774357,0.153403535142867,0.111583182525107,0.112286797648549,0.240432221960063
"Enpp5",1.7466039349852,1.61895411446887,1.76409137000884,1.8311055813893,1.98991699224658,1.67078653457564,1.57040288366313,1.66437726274763,1.85846520291854,1.83175550944675,1.5727820499597,1.61960605695056
"Tnfrsf21",8.39895158749448,8.17219740422586,8.3176915071608,9.79871496155534,9.83961483163012,9.11887600403041,8.12644042930677,8.12410006755847,8.51880624960014,8.95559055637153,7.80303457140749,8.65394844398368
"Cd2ap",9.46891288407905,9.76057224538123,9.57548752127638,9.68648930045841,9.70427370379038,9.61523689984444,9.66763155115798,9.65973569652636,9.86039151600775,9.41258536945944,9.64612489684959,9.45204688672266
"Mcm3",11.0123225857493,9.64686092692849,10.5533156156983,9.81022840990269,10.0242547283893,9.78456003799134,9.82644136533913,9.85363321284245,10.3491764746386,9.90671524540658,9.77169737030571,9.23902479410358
"Paqr8",9.29555293777418,9.16280442584775,9.10759021577227,9.50023163235297,9.24653482514023,9.13483079376728,9.1793539224804,9.06699865722497,9.40287011051617,9.10396039712468,9.17652707958069,9.22069081870722
"Ogfrl1",8.83317707731774,8.94050950498279,8.40867282120228,9.41957958187004,9.35713223969824,9.03437288238972,8.33012130449353,8.40122574495721,8.54218728170362,9.17846962400208,8.38966815496193,9.43970863084616
"Zfp451",9.2800868300076,9.41294581751346,9.33922239768249,9.34394915593867,9.16427429422409,9.31336769629625,9.36135662171615,9.35750248161815,9.36957531004859,8.99263148925929,9.35894290203355,9.11367939212815
"Dst",11.3857089511745,11.8225908088374,11.6344400469583,11.6227911390594,11.7863793542683,12.2748153790898,11.9422639112085,11.7559300560655,11.5175780364277,11.8961301956191,12.0731719357692,11.7156497135251
"Imp4",9.6264294894065,9.37397016509161,9.57197672976302,9.48366629995498,9.48198030848974,9.31631830854016,9.4416114665396,9.47758556678438,9.66557165866151,9.47551024769376,9.43370701276466,9.34336358139791
"Hs6st1",11.816659480065,11.7403095084013,11.5215011503432,11.6194078498044,11.3536860434862,12.2269554889878,12.0574767432437,12.0343331416189,11.5773142661495,11.9429326269898,11.9496106069385,11.9314370947934
"Neurl3",6.04691150897629,6.09734011586275,6.34965316834032,6.57624063591558,6.61570576693873,7.04275661634875,5.97685761694759,6.04750991110177,4.95210541651184,7.17466325945066,6.61297550130837,7.22958695704997
"Arid5a",8.87579632780019,8.7147225005176,8.36998199612571,9.03488195909065,8.776976236334,8.9084857662675,8.18932690414342,8.11554774584393,8.16638538844682,8.36966644886503,7.76801954856308,8.47761568473893
"Kansl3",10.2518141591701,10.4773913014974,10.4365115246531,10.3201596031473,10.2733195648592,10.3042525154892,10.3969748548086,10.4400986598906,10.4045942558994,10.2985673436684,10.3831599179424,10.2753844064504
"Ankrd23",3.47710368446861,3.4832578932718,3.66634608902431,3.58957549315209,3.75090035242986,3.66323150231698,3.55544580635243,3.67295725058466,3.46102887991738,3.52361352686952,3.51829220300148,3.49496663380656
"Actr1b",11.2460649246344,10.9342432835162,10.9121365259998,10.9657243334483,10.9122007491234,10.9577196521628,10.9838479721315,11.0121104138746,11.0801927808318,10.9694045216297,10.9947795243102,11.0591389023398
"Tmem131",10.6852639379081,10.7631153075293,10.8157432019892,10.8922753104423,10.8168587701707,10.7930547027445,10.6951737425552,10.7188444638488,10.8394651757557,10.8262082664779,10.9481794383828,10.7246965381682
"Lipt1",4.86145373627099,5.06063893804495,5.10406227766944,5.12956418996826,4.91871433372559,5.02099592479867,4.97021555398467,4.95950973681783,5.00810360243823,4.95732351667536,5.17213012223714,4.88161325895606
"Rev1",9.04018673668453,9.28569861312737,9.15608468632264,9.19566656429562,8.88471296391368,9.19646705514028,9.2230257517204,9.17485074084088,9.03743906580644,9.01520066191897,9.11097032345193,9.07516537070733
"Pdcl3",10.6442349769818,10.105716229095,10.3120965611966,10.0767514689865,10.1142890807449,10.164341621881,10.385249722329,10.3333501941455,10.4400338774028,10.2651194422716,10.3935119681363,10.2426394808649
"Npas2",8.16607781154288,8.19046882306989,7.98280670844473,7.12644947425573,7.91808910830968,7.82814796730744,8.25276431717055,8.17610236118843,7.51158385424312,7.19868141033509,7.66129820735003,8.02242722661586
"Creg2",-1.01542106976857,-1.01446049493184,-1.06050933009275,-1.05941591478717,-1.05950230068441,-1.01380740400133,-0.971080815156328,-1.05947465269258,-1.05941584958572,-1.0594078945487,-1.05709924099993,-1.01419860810497
"Mfsd9",6.60605087934306,6.83351452125849,6.58048782529983,6.90790469109913,6.56502509446411,6.58771295795294,6.80004074990408,6.66945655200885,6.71622316688053,6.59417208037489,6.6632531728158,6.93528492050091
"Nck2",8.45820089014865,8.42713391942373,8.35582402812066,8.19541184423515,8.31939211617963,8.53474486158241,8.85854319566349,8.86278511754524,8.67552262959084,8.42706022854181,8.46937804625609,8.44286115970299
"Kdelc1",9.1080190964097,9.26083154877855,9.03133532087727,9.00599112855451,9.06139360848917,9.04587745312866,9.42222748667718,9.36563269854931,9.42753577883751,9.03056722398531,9.39716894456176,9.3211673151593
"Inpp1",8.16335378962955,7.99407612085727,8.07823421850785,8.19639334388395,8.05112630294724,7.91030390418004,7.9471447480153,7.91590596419912,8.26016589667599,7.93193451458121,7.77025405331368,7.73639039934978
"Cavin2",6.32265745118817,8.45292242528777,6.77561978155382,7.67183787038807,7.51782907432698,7.40160556518096,6.94931040256802,7.03796031224161,6.32078760259935,6.99708519923961,7.16957312972408,8.56157498314803
"Hecw2",6.64388828338069,7.04089414500461,7.06296935652245,5.83887279777487,5.72208707537025,6.26320034138225,7.14457418715666,7.04859874032987,6.79111089065958,6.41164948810188,7.0970672013535,6.35653537067189
"Ccdc150",4.27815533009543,3.7396179920813,4.13034992014521,4.05302569589114,3.96928532378047,3.75182729541491,3.83060593615667,3.67470030770713,3.90596147478916,3.80551068698006,3.57074695379334,3.6726854228935
"Pgap1",7.25479179002125,6.97745979708115,7.08649147814251,6.91812822078241,6.99727162080827,6.95891086453666,7.09733916271723,6.88590839418039,7.10437416848005,6.83555472644401,7.13524881261259,6.90107475116443
"Mars2",5.95352331722924,5.72009154872317,5.85241656084638,5.95478202981236,5.85095056999213,5.74207602215636,5.73969503472227,5.90894578906809,6.04529420611923,5.68399156886126,5.69396880117071,5.61318754066765
"RGD1306941",7.97208022981598,7.64483103259127,7.82694488089924,7.8444901395853,7.90996481276076,7.75583910402329,7.62960406772637,7.52029054868221,7.90963299803092,7.66092593932715,7.68762913731153,7.44249097094684
"Tmem237",8.74928611611017,8.96249333005875,8.76152531654918,9.15596350781921,9.00683773629401,9.15105221547182,8.83786552290493,8.83630619996712,8.77150582404501,9.0223365926788,9.06534243834895,9.13413236602496
"Als2cr12",-0.456400183898402,-0.501035076460756,-0.484157151670661,-0.454729235457337,-0.501105032228774,-0.484185446062747,-0.454919472399593,-0.501062856207591,-0.483950040620004,-0.410745925956368,-0.401699960857213,-0.388556233379606
"Fam126b",5.32324091385957,6.11597283848846,5.67992846787459,6.59759950842361,6.15069382461718,6.29801716841446,6.04658708279125,5.69403990549197,5.78502830581423,5.89637027662634,5.82786449552878,6.06321048081031
"Aox2",3.14454703761998,3.62999831111697,3.46617714499803,3.47254202582964,3.64666780567226,3.36037179690179,3.3424085461661,3.22818855648781,3.51596130877529,3.53181512915906,3.60468454497227,3.45791572783694
"Sgo2",9.2656082926952,8.2078563791109,8.87870844513675,8.72621004378605,9.06249743123326,8.53430952558766,8.60976795015971,8.40183386680518,9.07248928273918,8.75242869043785,8.3403995248921,8.19779383609653
"Spats2l",10.7553854130454,10.356811561318,10.2741392439933,9.43474815993866,9.72757279786661,9.36785594977313,10.6640674148662,10.6449188924008,10.8333835082703,9.78788820366927,9.70138711577181,10.0610110774017
"Ica1l",1.54213995159231,1.79799604938977,1.82068172824165,1.68189121296177,1.71832611286193,1.77285396471941,1.7624824757605,1.75912354233931,1.67159569279812,1.97025965340976,1.74229452073956,1.72212537376826
"Cyp20a1",10.4605345831831,10.2703133693796,10.3478880197449,10.5997002400179,10.4455463559646,10.4491687293613,10.3296879325932,10.2872241632516,10.4768003913646,10.5679114072674,10.5504829879374,10.4818433793266
"Ino80d",7.74734306222163,8.2119174213474,7.93476960928798,7.94353694009046,7.80070399304983,7.99462104812128,8.15710993150683,8.00003835750118,8.15540533032545,7.76015600460095,8.0595493946043,7.75538156472658
"Mdh1b",2.09229648339167,2.05163782074406,2.09897131300735,2.29013701508571,2.31465516075621,2.3025742779193,1.95691507723519,2.05092786056881,1.9486819891923,2.21882745195953,2.32093925733969,2.29794048342149
"Ccnyl1",10.0212778148147,9.61244800524865,9.81821719715456,9.52229064627461,9.44813081251401,9.66983617168953,9.76839361114215,9.70531495903583,9.71234615803644,9.77036017919932,9.87047272148308,9.65894484797567
"Plekhm3",7.55634905204351,7.8444276100722,7.74916154856109,7.91326512543411,7.68666906021627,8.20975517277941,7.94064097917367,8.02418468004385,7.48858784344539,7.99539515733641,7.9877621610683,8.02684234790827
"Pikfyve",9.06938870426712,9.61455092468851,9.30881349146733,9.53521274809778,9.28636013708617,9.44787488691307,9.6207059020591,9.46094989618863,9.57909357337119,9.30734824007038,9.59445052669403,9.40870158782427
"Smarcal1",8.72716345287177,8.80223184894311,8.73663611851273,9.08118853309654,8.83576607201368,8.85705856120136,8.58608521815896,8.63140023025135,8.65782203056161,8.86179222829866,8.55017953891713,8.7863868509999
"Crispld1",3.9501474444278,4.56237819861709,4.28915249102134,3.93270910547815,4.22881173087869,4.25384239672543,5.03085279660312,4.93842274454993,4.68338789821564,4.22324667495156,3.46581563448283,3.93980937903216
"Shd",3.24001945848894,3.72510537538749,3.37674333284862,3.32166177541886,3.34578517686207,3.51964386259601,3.53507534769439,3.38141141345059,3.29160662942386,3.28699408714183,3.14661832677647,3.30334165574182
"Tmbim1",10.1247382635509,10.0546178222173,10.1543049512701,10.5808471008796,10.4064623283391,10.3134133081751,10.0255777764273,10.1178776474009,10.1739350194374,10.3501716885433,10.3835458501544,10.3802659598737
"Slc11a1",3.42327061230532,2.48706128137706,2.58917895721008,2.66974549288928,2.57775956344967,2.85967050054479,2.43684847995369,2.57976946287389,2.3278369680168,2.71049289956245,2.50355972400759,2.91756733243781
"Vil1",-0.267551535053166,-0.266535950948896,-0.327194870928972,-0.265859276223764,-0.312313565751414,-0.230050352848817,-0.222387631210171,-0.312265887570288,-0.27463442504974,-0.312150775304912,-0.260663648371876,-0.277984486389715
"Zfp142",9.6914549761331,9.74344253861791,9.79144358980546,9.73706311119915,9.62922221651052,9.6702898714668,9.68311563483738,9.66743255651196,9.78669610652514,9.65265378237075,9.94176643802917,9.62464605930757
"Wnt6",0.90016038779198,0.858586206447451,0.918920568731387,0.903433237217185,0.857725608372961,0.870892098721173,0.903060872585759,0.942687599222121,0.821379341338007,0.90369192222297,0.959065025452734,1.00301342086602
"Wnt10a",-0.49667055468063,-0.411890192678595,-0.477452824750741,-0.541114619103258,-0.541241860018523,-0.477755827586447,-0.451744594575223,-0.495972009207398,-0.527345177861465,-0.541102806569473,-0.54065513900604,-0.527642057720917
"Cnppd1",10.5070418430275,10.6281599658555,10.7231319972981,10.9740857192912,10.9019599859106,10.6441958787286,10.4208637792916,10.4624126602248,10.501185557723,10.6398245847349,10.3669175430791,10.582119606958
"Tuba4a",10.2518631569894,9.09976476600922,9.76434653550058,9.74858820655927,9.96650982932873,9.76899698471486,9.08237788794224,9.21151505907568,9.34507442066458,9.7491882671997,9.27084626602193,9.31190877868307
"Chpf",11.7835181712166,12.0755873661349,12.0926495850355,12.3788822353752,12.1888853729455,12.145505175897,12.1317661375194,12.2088312692902,12.1673825612204,12.3563245993155,12.2316218292052,12.2721711683485
"Epha4",6.08461485283394,7.38944453993926,6.61181438482388,5.75028934562198,6.07669583330568,6.21920024353722,7.38917598597972,7.23430528681883,7.24121541418673,5.62103285187427,5.42698237622023,5.41404049374913
"Rnf11l2",9.07589328458827,9.28228925005391,9.17262037797152,9.43139424637528,9.21666055422364,9.35359555509821,9.25009350459199,9.3041847042357,9.20935686284953,9.25142038543126,9.31783081746534,9.32931057756343
"Rhbdd1",9.0830288920832,8.99295668288523,9.31200165629565,9.33117623351572,9.39271833488183,9.07089532839736,9.01793551741488,9.02132931265334,9.23669491632526,9.49000854089883,9.37823905543009,9.23410438386331
"Slc19a3",0.330198860382732,0.330414881116661,0.201129131298517,0.384448705005215,0.382682417004138,0.259139508931593,0.330517819584454,0.383248267863331,0.710442511915294,0.384612436768629,0.331663131532821,0.258182107483586
"Sphkap",0.442043235191503,0.566721825019822,0.451889820434505,0.397503554277614,0.442309004115956,0.451561031949483,0.443641630777874,0.485968986724833,0.50364057439226,0.488057855701317,0.449384304549167,0.450723771402795
"Dner",6.28478787599411,5.22624440294269,6.01768687036585,5.956767068958,6.03809066312494,5.89155485190677,5.42497442187297,5.43098416026704,5.2456392137992,6.69407739596052,5.27658362990298,6.0113738734398
"Trip12",11.7901510161147,12.0275562275379,11.7938697362956,11.8709070618864,11.8219379747345,12.0179922911571,12.0286576892475,11.8981648879648,11.9837820696005,11.8157605501622,12.0051940386725,11.833520626107
"Slc16a14",8.40077528868169,9.12709945911486,8.83853354889231,8.72941206534908,8.56527723065427,7.87875866513282,8.80982363600594,8.92383980750986,10.100782698741,8.24602901600559,8.8759883640642,8.02104752092661
"Csprs",2.2289320877454,2.23289187612859,2.34245412170857,2.27616950692831,2.09829299402201,2.34170573145929,2.42074364389151,2.4155432366326,2.44499116969267,2.57660784627875,2.58840418131606,2.28964166361109
"Sp140",8.6039156729453,8.62251898866644,8.57885612807257,9.00941993613197,8.77324900686665,9.06300663010429,8.4042421851842,8.35034800899066,8.07048365610414,8.89202594659475,8.8666846131047,9.04885576496134
"B3gnt7",5.60586153076457,5.86996030056315,6.07075522456475,6.20327058732517,6.03210550303329,6.08943820835983,6.1162080049341,5.98475090836748,6.08424987842999,5.94345672361202,6.261874753092,5.76430084449132
"Usp40",9.73796342184886,9.73890733625457,9.79058977312229,9.85221426796097,9.62123126215251,9.5460225903254,9.76795980975819,9.74192632353843,9.88770578951859,9.74731305412208,9.77067516593573,9.76477716781938
"Hjurp",10.3494209256531,9.17958408815237,10.1141034967811,9.60105176572855,9.9469195427012,9.44063410344092,9.31854895626321,9.3320977091154,9.8813538105783,9.56465643547928,9.26931375782358,8.84470517965804
"Agap1",10.405364920782,10.5669687964446,10.4798630554905,10.5817881571052,10.3128867850039,10.2847777995723,10.3777238696136,10.3780286106093,10.6508331442657,10.5512507286445,10.56765791789,10.4553608937182
"Iqca1",-0.288121554608565,-0.242518935803769,-0.195174965542393,-0.156957830502191,-0.200812199731898,-0.245290199226162,-0.287962395548172,-0.199979104610856,-0.245016559664881,-0.197970419149888,-0.28738883658698,-0.245373913837723
"Mlph",-0.989557708540254,-0.988580545527283,-1.05298847446279,-1.03431677571074,-1.03440720416542,-1.00535879711247,-1.03432885646253,-0.988873257381282,-1.00408819697637,-1.03430838071648,-1.03201375386367,-1.0057577726322
"Klhl30",7.57250812331634,6.13807106178678,7.35994983960182,6.51136541512948,6.73080159811857,7.40568476226322,7.84067743899534,7.76886097283671,7.29472938995531,8.07412580739668,7.84762559981309,7.18165401687614
"Hes6",8.06286900146657,8.60082785175596,8.50305992258587,8.47579315970655,8.41047638833492,8.58564027912385,8.71291536187638,8.84912496419906,8.28431793623507,8.5604281135005,8.61048729864827,8.76844293179932
"Asb1",7.5682773987217,7.88594172102919,7.72994147998312,7.82854060963868,7.52859082395035,7.83096725539008,7.79767629311493,7.81131976798139,7.56666902249781,7.51662409196728,7.69708189288293,7.68944854177223
