"","WKY_Joint_5d_A","WKY_Joint_5d_B","WKY_Joint_5d_C","WKY_Joint_3m_A","WKY_Joint_3m_B","WKY_Joint_3m_C"
"Wdr37",7.9728204056038,8.17835603881739,8.11823839965799,8.11215822300028,8.18677311401825,8.10681549106187
"Pitrm1",11.4394031415278,11.0890193937555,11.2213005923397,11.0687300348271,11.0723567066598,11.1134540460454
"Akr1e2",5.7260666731018,5.99417819109186,6.18123111087551,6.7492810651226,6.45997143796385,6.28351757276454
"Akr1c19",3.97635218684525,5.04600273702492,4.76782370118438,5.87447438502837,5.33890248028203,5.35004219340591
"Net1",8.43787411700196,8.38389628130806,8.46288597402099,8.43100186532926,8.19444016628848,8.26072024094289
"Calml3",2.02839968817929,2.14477206471212,2.24613810100884,2.59051952824461,2.14270023743898,2.20705765827866
"Ankrd16",4.76511354316267,4.93928692537943,4.76775068900673,4.89832342786125,4.89948256874062,4.98335254356526
"Sfmbt2",7.22872785118371,7.41962242097279,7.38611019857355,7.3212204997103,7.32471576555566,7.26103307013769
"Camk1d",8.68204830161491,7.78973708659291,8.60770447296201,8.78555487986932,8.81320243107373,8.42756687661342
"Mcm10",9.15930777149248,8.32841269102182,8.95713035538307,8.23792343687945,8.62503855950502,8.21821087406631
"Frmd4a",9.25141962491638,9.21495668417703,8.85972067504683,8.99853172381171,8.95836212858377,9.35191440569762
"Hspa14",9.09057607941611,8.54996309884195,8.83194369876868,8.65094782498382,8.820159690551,8.72387964812776
"Nsun6",7.26913915926797,6.81741646109936,7.23542293079224,6.83101231353371,7.0404021254185,6.74356209886753
"Bmi1",9.50550025606765,9.56524324673855,9.53803522578367,9.53310962977427,9.57553488287535,9.55165878194425
"Mastl",9.85174476558812,8.73126428036193,9.53198777485599,9.16495173088667,9.61457945341273,9.14928234026872
"Acbd5",8.72125266950643,8.8981401406036,8.69815359808107,8.85609055637263,8.70191593280853,8.89054605156453
"Apbb1ip",6.50238309068668,6.39017768655512,6.26980419564874,6.7387348099139,6.10383194696998,6.5977595714141
"Arhgap21",10.7884273857177,11.0376161168058,10.779653619584,10.7105704686687,10.8657032095319,10.9215049707781
"Txndc15",9.93855493702528,10.2336301314045,9.99300164960713,10.4517102976208,10.5202809869528,10.5790865268945
"Nebl",4.14983661795607,4.18553942200965,4.15005899446931,4.37641583144965,4.36594593260086,4.38880990753881
"Cd226",1.35442773419484,1.32515249167948,1.37884112591613,1.38936797838778,1.29057384263324,1.30091989753154
"Socs6",8.72053872230255,8.91667949083194,8.86186778587731,8.86545682078905,8.78804987144848,8.78349466680869
"Timm21",7.80979864004288,7.48054242065026,7.6873633850568,7.38309307430532,7.47939115567527,7.38904926028006
"Cndp1",4.12477419494693,3.68543205133001,4.25036545328798,4.20936859406202,3.83949270248494,3.67916831812397
"Zfp407",8.06559533787959,8.3451640579347,8.15963892543032,8.10408075218256,8.10882280372059,8.1521925504284
"Tshz1",9.89288223162678,10.8539000400983,10.3892523935987,10.5902078227516,10.4001771071558,10.4793312072175
"Kcng2",1.27757082112095,1.21806407241659,1.17196733507863,1.15039995022166,1.11367639691079,1.20788828525637
"Rbfa",8.77828905069854,8.68297961149174,8.68364127186778,8.59474891694236,8.60245157950579,8.64559330745144
"Adnp2",9.77624931931458,9.74595610896041,9.66099013650025,9.73653369448932,9.6427305000463,9.78974467490506
"Pard6g",6.62540395673175,6.9232023643709,6.59727649963919,6.54393182086024,6.80925601478608,6.8536205787353
"Pstpip2",4.58595003407802,4.53079861909935,4.38702643820922,5.17802539790046,5.20824901614861,5.364485095404
"RGD1308601",8.62704545407975,8.59722658735491,8.64181686698102,8.61168816464308,8.59470873683156,8.57351760447364
"Katnal2",2.11500900867798,2.22434751135816,2.2428473829528,2.40962173272203,2.42950063689195,2.34639206187226
"Me2",9.37794199334645,8.73042152009291,9.20150457557188,8.97089951161896,9.00734960103018,8.84180173747237
"Mex3c",10.2818664155947,10.3041688199813,10.2247196860653,10.1116732786529,10.0674765513594,10.1578728467288
"Gramd2b",8.93837077799049,8.82671905170141,8.80342259676255,8.88000858882447,8.66449130032724,8.85137226265925
"Zfp608",9.05504857286092,9.66323601925256,9.03614193628514,9.20227627678385,9.14618988933815,9.4972334428326
"Cep120",9.44534202915461,9.40344589468342,9.27927368255078,9.35232217644245,9.44444507406017,9.54350390461956
"Prdm6",7.62194847376942,7.37599496997645,6.43571057886684,6.09665432120555,7.40153579971121,7.81235620346447
"Sncaip",3.42877948956515,3.27747122041346,3.42586947967776,2.86806320626577,2.90499828556523,2.81378662122705
"Zfp474",1.96205532928883,2.00605645915716,1.74162124309828,2.00665436850116,2.25630722926175,2.37391545000618
"Fam210a",8.9447344420748,9.18106167529101,9.04645681840815,9.00131513287209,8.9116481456515,8.97292287953656
"Spire1",10.5009592379339,10.2245610822288,10.2948137817495,10.3475913224429,10.3348141974319,10.4091491382692
"Afg3l2",9.8472773733517,9.7382948965443,9.7991087268531,9.69424633512862,9.7170719335564,9.69933654243742
"Tubb6",13.5400486264273,12.5240630032594,13.0591506859703,12.6497057177392,12.9841579353692,12.7898369554272
"Zfp532",9.88880541357227,10.1744729883802,9.91768233491484,10.1035374951876,10.1097428778096,10.22059705256
"Malt1",7.03412182447711,7.02176857932723,6.94736099693182,7.01754383381338,6.94779439476803,7.06325331926106
"Onecut2",-1.00553417812681,-1.00548852078783,-0.957958163508996,-1.00546717703898,-0.96904462957708,-1.03480908925635
"Piezo2",7.75809120159893,8.55421409177495,7.80198281358559,7.23173490990397,8.28266411174978,8.11136934392822
"Napg",9.3149879479026,9.37240779667962,9.30116045525054,9.35662050073397,9.37263615524904,9.40716574503207
"Fbxo38",9.42798850086853,9.73985404070365,9.55231134303261,9.58561248529366,9.57782240301702,9.61332737190882
"Sh3tc2",6.63033144324837,7.08437447806546,7.32945084081057,7.41409824009928,7.63758524562237,7.05374386270717
"Ablim3",2.36710468450972,2.36894568968167,2.38972469616945,2.58764045143692,2.55347762523312,2.54885952926127
"Pcyox1l",7.96597172066272,8.0423520103266,8.16573352106967,8.05074389640068,8.1006065515724,7.91410356841153
"Arhgef37",2.45045145949536,2.54668203764793,2.48269795029944,2.75786535560479,2.3836110071936,2.58660697967139
"Csf1r",3.84354916284653,2.53312993982695,2.85469532745812,2.43713728122211,2.38086955063996,2.74264763980966
"Arsi",12.5879961234884,12.0749790882209,12.1356867750421,11.9108910524572,12.4419568004048,12.3722247572437
"Rbm22",10.2657676639669,10.2405938468662,10.24308226041,10.0765266362754,10.1771679306409,10.1369457784647
"RGD1305184",-1.07533961068991,-1.07525931805498,-1.0492141209444,-1.03948125195016,-1.00697350845634,-1.0493127236313
"MGC108823",3.64631490309515,3.85597674261236,3.80722427350159,3.68057238339307,3.64787206660678,3.60814377435209
"RGD1309362",3.97298616505915,3.86166871276616,3.90284564368459,3.95421041498363,4.00103237147016,3.99210318845496
"Tnfaip8",8.97231573380737,8.67384849112673,8.55813245667486,8.03599887224428,8.64842569765384,8.60716194074125
"Dmxl1",8.49609604901129,9.06506104264786,8.72905526497903,8.75569062890099,8.65663986689219,8.75768852874713
"Ythdc2",7.47531521526369,7.64809996022196,7.43898900493776,7.43529871381109,7.23223067662025,7.45648327802074
"Mcc",6.44076034491292,7.04357702061132,6.968347774791,7.10661107031551,7.05316962142124,6.8537112538395
"RGD1305704",8.41227165629926,8.22015088724724,8.40707900769314,8.28957231797596,8.3161733642334,8.21200510518479
"Arhgap26",5.45348330142815,5.77636580822784,5.73892753722705,5.52451086905883,5.63986431003473,5.45818460714772
"Sh3rf2",2.69236540617326,2.72429734510209,2.59737953146697,2.58393187522995,2.66628772281366,2.73606164319251
"Tcerg1",11.0548568196782,11.0412848216304,11.1055247448548,10.8371837824016,10.9502001308571,10.8362380324289
"Jakmip2",0.161500069501937,0.197807889496019,0.254075960898482,0.266664381882742,0.161518984442803,0.139669701763269
"Dele1",9.64230152959124,9.68069421283896,9.75483459930711,9.82805842494072,9.77546800139958,9.70842648507814
"Pcdh1",4.07438921083616,3.98290544899026,4.25821144619158,4.2243602609723,4.44250519705141,4.10386861273349
"Fchsd1",8.76466993465462,8.8947476246575,8.90138776127371,9.16439868161611,9.11189865900029,9.06646968869055
"Diaph1",10.9626387794306,10.5543136505858,10.8423061335089,10.8281970016028,10.7676638010241,10.7141004828128
"Taf7",7.78538166285526,7.76754303017094,7.56010785258761,7.60242574415815,7.43480979551435,7.73497226376174
"Pcdhb22",6.25458222425519,6.77288017464114,6.52971191147275,6.37479757793457,6.60413824036409,6.47348719712474
"Pcdhb21",3.46884407039551,3.950953107419,3.80001839987822,3.82178293045094,3.81227196243522,3.72690763547212
"Hars2",8.39749978144587,8.43827855847847,8.34352841919471,8.2370511525048,8.26583121195355,8.32580193299663
"Hars",10.9792794583901,10.7185996848561,10.7613224385324,10.6574119630782,10.7737311470958,10.8031886881776
"Wdr55",7.60914214669668,6.98073509084186,7.48360847964135,7.22184214420452,7.33676807519465,7.09063524882751
"Pura",9.47286397590988,9.34648514903797,9.47267331005865,9.49667378024164,9.46690192815702,9.41878910661461
"Psd2",-0.182025993666339,-0.0440714748837316,-0.166224177388451,-0.219367744117749,-0.219477870376463,-0.166247364133691
"Etf1",11.987905848762,11.6394233874737,11.7183580592664,11.6593493882675,11.7686698929599,11.8093161994652
"Ctnna1",12.1874683125006,12.1536590952183,12.1416713210912,11.9535906561122,11.9800090747546,11.9956922482017
"Cdc25c",9.00789173798493,8.2728104656531,8.89055026144967,8.71839200186572,8.96402176742066,8.59100772501254
"Epb41l4a",7.45170606514337,7.4493340625017,7.46388776508482,6.81068856502284,6.64748955888095,6.71572136068961
"Wdr33",9.74186676703613,9.77589667556962,9.65952145129834,9.57914445815716,9.73783427503462,9.75784963660043
"Ammecr1l",10.2810581500663,10.5436616225652,10.449041930193,10.3304794408421,10.3911209074616,10.3241181302747
"Sap130",10.9141981611966,10.8982882433765,10.8607227713361,10.8598513704966,10.7861907227547,10.8685414775761
"Celf4",3.33502390209558,3.42783239024063,3.77771363177068,3.37347850785514,3.24033605463637,2.91062179564318
"Elp2",9.96413951148988,9.98574687945027,9.99237494070267,9.76167719258507,9.82018131963418,9.77349751087702
"Zfp35",7.79955085555233,7.86721780264313,7.68436494058725,7.80101552246099,7.70779411201097,7.90342420574646
"Dtna",5.63174621934189,5.93612158786253,5.91467683482165,6.48647020820603,6.41676788621987,6.32087611599351
"Dsg2",1.82945581598079,1.97638674189017,2.10062028823221,1.74844422556358,1.74794689574741,1.55049655135877
"Dsc3",0.937926786366822,0.93886854871918,1.02026791204821,1.01216062971427,1.1920098779075,1.02021500930568
"Zfp521",10.6581005598767,11.0106095748135,10.6955465216887,10.7583142449876,10.5871016812745,10.8115165087874
"Lama3",8.66358495594784,7.9970333010253,8.34603229022448,7.66778680251683,7.85386301164908,7.74510174534504
"Cables1",7.51023799774954,7.10684149974637,7.02224627432415,7.44632749461239,7.5007719101113,7.75984317678566
"Mib1",8.26328649746111,8.75556225055401,8.37044944817797,8.51280652819956,8.39808572898055,8.59442105441965
"Elac1",6.9396667899522,7.4159731141303,7.0494298224105,7.08431620030182,7.20148368989952,7.27129007473142
"Cdh16",-0.127245942447459,-0.12716493954554,-0.10399171013519,0.00936834761896687,-0.0917070855931857,-0.0643830998484186
"Terb1",0.93137655402316,1.12746438262731,1.06292373655074,1.00304269261645,1.03389006078687,0.984963108476153
"Cmtm2a",-1.97274744167653,-1.95953216706622,-1.96936465301393,-1.97253218344964,-1.97271883341547,-1.96940065979
"Cdh5",-0.667777631664487,-0.807846140129791,-0.772826217085612,-0.807819622116866,-0.807891931395271,-0.772841445567596
"Gins3",7.37150753994625,6.68767803280731,7.21636771468504,6.61905048782658,6.8673003319205,6.55640048156529
"Csnk2a2",10.6004730012466,10.4547140349103,10.5683511633882,10.3970142667798,10.3866323489889,10.3510656625745
"Cfap20",9.32279844632914,9.12658175638436,9.21777512856349,9.08091552123247,9.0987470532852,9.0967462600521
"Usb1",7.98913648184864,7.73240657940461,7.94306688223792,7.83730142073031,7.70621743622049,7.6894640768641
"Kifc3",11.1699176218212,10.7213913294313,10.8728782332087,10.9230374378809,10.8915826858513,10.9800863042837
"Ciapin1",9.79130468173516,9.63991307216519,9.73891712734282,9.49952463974347,9.72649387170621,9.58970100533219
"Fam192a",9.58096504711632,9.43341532598754,9.44471763753272,9.42975095423597,9.51942929143458,9.53706267185449
"Ogfod1",7.32185249351413,6.88200759136606,6.97737581176434,6.81738350721382,6.83407080150664,6.95028138503598
"Ces5a",-0.278049872431123,-0.242679505110721,-0.247946385003808,-0.313383905998992,-0.313473807269758,-0.325847160401489
"Hmgxb4",9.38409088886159,9.30504373135066,9.26513022016431,9.06801531457652,9.12490797611065,9.17589873528539
"Irx3",9.03982230233763,9.13430167720352,9.36616054113903,9.83219455870336,9.75759592856404,9.51579669226525
"Rpgrip1l",7.98901032853781,8.33328791839488,8.27097324196711,8.35450255391009,8.34303179471091,8.23894305580974
"Chd9",8.69036894039727,9.16727994621157,8.89870497590117,8.71933876799023,8.75394697609432,8.76676233944553
"Sall1",4.86076987664338,5.43359155670293,5.24242847314919,5.91461968419466,5.48020478630317,5.60216447877287
"Snx20",3.95731018366405,4.37095053901816,4.1275166751252,4.55605010039007,5.07405676477284,4.85166711879736
"Tent4b",10.0171622189055,9.71375693564941,10.0032946019496,9.97527541366703,9.98512238126741,9.84236387279513
"Neto2",5.64684906613966,5.8121786562017,5.9705287160836,5.57813316396186,5.95219470985837,5.5241490819972
"Gpt2",8.99740972275588,9.20816614756994,9.16055026660353,8.72083959583654,8.92291925626814,8.76411709461172
"Usp38",8.81781590434166,8.71038403152016,8.7261509371074,8.65652420699389,8.47387967152787,8.60315097008439
"Smarca5",11.1176847645671,10.8872433769633,10.9666557029836,10.8029702107015,10.9543360909451,10.9144615186049
"Frem3",-0.283638165986073,-0.283566501760903,-0.208355257470431,-0.246971942377147,-0.247967375291048,-0.322716735237154
"Otud4",9.88235336985614,9.95172551334995,9.92798077864524,9.8995998304717,9.798875761378,9.83829645888266
"Rbmxrtl",10.4007788767581,9.91378913586637,10.0519442573604,9.85650644599195,9.93858633929086,10.0028861415932
"Plekhg4",8.39148952651133,8.61051179858256,8.89269300966246,9.70602688168801,9.16750718732613,9.04507468739157
"Carmil2",5.91033949013304,5.37209042990263,5.65702347284744,5.61292401987245,5.89796555997836,5.7396362770958
"Acd",9.61244910380226,9.52629947395196,9.85306910308883,9.62583257729245,9.56372691082909,9.31108492984905
"Pard6a",3.66351348329387,3.69362183539792,3.62247706088087,3.71935750547345,3.64213653054436,3.73683761647393
"Gfod2",7.42689694918213,7.53923321625954,7.5116441481911,7.52758253375587,7.61112393415994,7.54077416848764
"Cenpt",9.38682277953525,8.41868908398949,9.21763458254352,8.70685313516559,9.17348061931596,8.62528822645963
"Thap11",8.9762322169562,8.92943649851581,8.94055346590502,8.91686270446958,8.91888448447343,8.93015448630249
"Esrp2",4.6630479788843,4.51185749428108,4.97692898037129,5.37014234392091,5.17483129388508,4.88301057511439
"Slc7a6",10.1083002740718,9.82397173766883,9.91133525463009,9.55292323446039,9.54709346645872,9.60480910169976
"Tango6",7.9947782953377,7.96766971786035,7.97825525563879,8.02133265100893,8.02934458822195,8.02830737057567
"Nfat5",9.66847575415997,10.670270246686,10.1248899423786,10.1923475455683,10.0080345448436,10.1446741032504
"Psmd7",11.6055556915092,11.1149058910495,11.3116148465768,11.2017414715608,11.2683883173055,11.2836808391356
"Zfhx3",9.04920838857883,9.46479035978887,8.86465181622443,9.24906297173072,9.23787218452009,9.63581513608482
"Ist1",10.7907826252831,10.8829946432319,10.7776529776678,10.9409702676607,10.9030473018418,10.981244441341
"Chst4",0,0,0,0,0,0
"Zfp612",7.64072187903681,8.27145040472971,8.18450264267896,8.63605955397061,8.40045581107085,8.28984118172503
"Vac14",10.3164131143921,10.020282885746,10.227818019515,10.0796901134737,10.0444243831051,10.0025872288434
"Mtss1l",11.1961133168363,11.4193568945066,11.2189119866624,11.4886333973738,11.5295120974798,11.5978958664359
"Fuk",7.60327738862883,8.02997846801027,7.73391223894904,7.89457972601703,7.92468208296014,7.99234659385909
"Exosc6",7.44729290403881,7.1734368212027,7.28129004345474,7.01211701127591,7.30750322565139,7.18888493762967
"Pdpr",8.13635700201452,8.61587981345968,8.24769449463743,8.4521202960046,8.29493253687451,8.50195032953922
"Fa2h",-1.97274744167653,-1.95953216706622,-1.96936465301393,-1.97253218344964,-1.97271883341547,-1.96940065979
"Ldhd",7.2396800974681,7.7580181111481,7.49076127453754,7.81054131837757,7.51564625130977,7.67118161461423
"Chst5",4.12773159756806,4.23200282788389,4.46641653533788,4.44230158987992,4.62547022426091,4.24733658445852
"Terf2ip",8.48255973756193,8.53980752838913,8.34684928589521,8.41903223203484,8.53901735241873,8.6433591393071
"Cntnap4",-0.666337588379724,-0.665577822064794,-0.665998817389422,-0.630510789882882,-0.701598254907957,-0.666013410228257
"Mon1b",9.30059723171942,9.19575187967163,9.14787720621321,9.34959521788488,9.31837712185152,9.43428351935051
"Gan",7.08433534841495,7.33539677084453,7.22834023374816,7.10031570359413,7.12509225220005,7.09422980377866
"Sdr42e1",3.8662963507728,3.87348676468947,4.00168935905518,4.11105739220193,4.15234565755535,3.99990372355459
"Kcng4",5.31052459993631,4.93880482244092,5.06780736072039,4.91617790501605,5.15119916370127,5.09054588482689
"Tldc1",6.24040669605741,6.29016033676097,6.11954524782436,6.43996905541049,6.41208548979695,6.57176554118855
"Usp10",10.5718542677624,10.3419632448786,10.5137212245755,10.1672503840682,10.3550248691452,10.2043251583517
"RGD1304884",8.74128277247137,8.73184606868558,8.47810212661179,8.21805204541967,8.19732394969559,8.46615029152431
"Gse1",8.6071993739232,8.4851503933057,8.61450074260876,8.2094267939179,8.43711362901976,8.25494435247452
"Jph3",1.89996653135599,2.1452853645439,1.87785400854152,2.00262017258141,1.93430933212991,2.11323669176408
"Klhdc4",2.32680846449301,2.18181292003985,2.31579186164514,2.21531912749211,2.32772490871828,2.21004084872648
"Snai3",0.935751333589772,1.0672449159271,0.969045764417326,0.972059545087496,0.90031488276204,0.968639574265881
"Vps9d1",8.58542552990894,8.47199711789088,8.59638673788967,8.6248047156054,8.4634014529818,8.47642767030384
"Zfp276",7.88268855454165,7.71775602596675,7.74503547183008,7.6045324581184,7.62987590044201,7.67239099770433
"Spire2",0.568159483232941,0.639016938317446,0.665151403118682,0.735902429424552,0.637814973597263,0.625295509167419
"Ccsap",8.39752079201159,7.77244982265154,8.35498106415917,7.82086666055726,8.25832726496521,7.76960120593363
"Taf5l",10.3865144849283,10.0562125390397,10.170574176342,9.91049675001057,9.855524780124,9.93380010070933
"Disc1",2.07966233330133,1.92880729497181,1.91912746006217,2.05699524513505,1.96036177762499,2.09378586545442
"Set",12.4194800551707,11.866328092241,12.1437488616495,11.7783088299421,12.0516849430907,11.9141520985728
"Map10",4.51831674809485,4.71691589508407,4.37497296852346,4.29278186733037,4.52022210700191,4.64914534023214
"Pcnx2",-0.971675786622376,-1.00798339633274,-0.96052953149588,-1.00796207504624,-1.00802021036049,-1.03729120268504
"Map3k21",2.0433899251126,2.008597271393,2.18754410993208,2.04600570042085,2.31280794404313,2.01785631055271
"Rbm34",8.98801332709037,8.83421155319723,8.87757950761472,8.80929633038579,8.84093761590037,8.85864990567216
"Def8",9.02198028327978,9.07696826082569,9.05020488974347,9.17088653790434,9.11606051204998,9.14274290728643
"Nrap",1.36619611441676,1.36644499913704,1.31319382652828,1.40600254031061,1.44149902580326,1.47687751330556
"Nhlrc2",9.24021638369342,9.13193782937864,9.21843170987652,9.12949173445593,9.12899702987386,9.09688977882441
"Ablim1",5.95096418816732,5.83054729902657,6.08621176840453,4.6067437752684,4.29037082773949,4.25310127669635
"Atrnl1",9.72247979628759,9.98048737164518,9.71477420100839,9.90271148823569,9.73656637970991,9.95634831693079
"Hspa12a",7.62005375224738,7.55148655204665,7.5298883493338,7.87127037247367,7.85388584516039,7.91845991163025
"Pdzd8",10.1072905999729,10.2241720391939,10.2096302626618,10.0616104405959,10.0141908251598,9.99400168979951
"Rab11fip2",5.74651267708417,6.23952640123238,6.01958519107566,5.96098307213053,5.96497511523218,5.93641344176397
"Fam204a",7.89294602190341,7.84208723891841,7.8606587885538,7.75509752452554,7.81151450552966,7.79016385688471
"Fam45a",9.1071876662718,9.17290749989833,9.06864981212284,9.09561849919468,9.06294095935671,9.15067750023792
"Clca1",0,0,0,0,0,0
"Clca5",0,0,0,0,0,0
"Syde2",7.58603643157998,7.90028348811914,7.76363082156236,7.58090546102182,7.59896435223129,7.56946404491376
"Mcoln3",2.03678372533806,1.93968413896721,2.1715361070265,2.04188541006694,1.97266235611855,1.82397170821888
"Ssx2ip",9.26384398719704,8.44722280463303,9.07322871066304,8.70386811899784,8.83880363311517,8.55364056130851
"Slc2a12",8.43036419658882,8.81368121488859,8.44234692354863,9.45768697874509,9.21308727904943,9.51506291108733
"Rnf146",9.10425101182419,9.24859192697795,9.18333463820898,9.27626712425306,9.26839892213787,9.26541985438756
"Ccdc127",9.35066239290131,9.21988543951316,9.2294652542559,9.23010735757586,9.23499653941215,9.28836061044535
"Pdcd6",10.1531508944579,9.88412198408673,10.0624843538685,10.1338781428502,10.1095635892129,10.0778729514354
"Cep72",8.05794176021955,7.08844074397663,7.92377677477015,7.53190955522405,7.98284796338596,7.40679323663294
"Brd9",9.70996994806871,9.37414136606332,9.5531733614673,9.55273740804506,9.57852656729238,9.55451428326744
"Nkd2",9.91301042110952,9.86691667271735,9.88311890388088,9.1387005219502,9.19237637166399,9.17238308983965
"Slc12a7",9.35631371450157,9.53064618678144,9.4291787167401,9.15357713356159,9.36002070920165,9.27110015528303
"Tagap",-0.646600097243508,-0.747755037488569,-0.71339798365349,-0.711467643261885,-0.747797334805834,-0.713412072746408
"Fndc1",10.0558761172094,10.3114922114915,9.70174490479554,10.9665959135606,10.7476458621442,11.3390601474073
"Acat2",8.78209363744075,8.31371651511758,8.6399742622721,8.03950661630205,8.16588434241699,8.01062629336658
"Map3k4",8.47580703675866,8.45762489965466,8.27848710651076,8.40296586608441,8.12223531322594,8.45082945135108
"Kptn",5.61739422535508,5.18988636597805,5.37157823180021,5.48452885598616,5.39352468903095,5.47108883637492
"Zfp541",1.49772252296022,1.59250153189196,1.46230662930442,1.43216331406008,1.39540053409086,1.49658732219715
"Cnksr3",10.7754433348043,10.8287326818979,10.5570347122186,9.94522068253606,10.2398193654185,10.3375733201098
"Rgs17",5.63323408389563,5.66414818366852,6.0157894271772,5.92376720464146,6.33399359849386,5.76178210817254
"Zbtb2",8.40128953766367,8.28895765626275,8.24831649015947,7.78071368755207,8.03200201579992,8.00316495847975
"Tmem35a",5.44450757982873,6.33616026145605,5.83245653447415,5.0885092362054,5.27130333257652,5.2377836705592
"Tfb1m",8.26248872837127,7.87131067442406,8.10411285140956,7.7256555009928,7.87586712919177,7.76354816508039
"Kif13a",10.5897898559724,10.6330211657805,10.5948211078592,10.5642508507736,10.5716880340087,10.5845538454084
"Vps37c",9.11573365807615,9.03970219284556,9.14736210509553,9.06591864904012,8.99483645688376,8.96073337332727
"Cyp26c1",-1.97278560808162,-1.97263684543978,-1.96936900674818,-1.95936959296842,-1.97275671386663,-1.96940537343005
"Riok2",9.64281860903212,9.3465731264602,9.47052588488289,9.23807362185715,9.29011273008256,9.28826315883313
"Dact2",4.39592849557601,4.5848596641131,5.13081791400818,4.72372577603744,5.0707244382227,4.25680127296645
"Chd1",10.3526242876058,10.1892026170339,10.0793502860256,10.0084369689571,10.0683758559969,10.2299695787713
"Fam120b",9.48462410331809,9.64108185594642,9.50135141730658,9.75406947694495,9.6192221333971,9.7481473674967
"Wdr27",4.88847519231198,5.22134115819757,5.17026898395148,5.54233415273159,5.33374505667362,5.3226787960059
"Zfp51",5.36481879672879,5.37820426066366,5.59169267378446,5.58579536601971,5.65313492079789,5.39928399832057
"Zfp53",5.60449333169349,5.6720526137545,5.63384579059342,5.66825523774022,5.79538172637044,5.73624566418591
"Lats1",10.3063457547658,10.5303406065277,10.3892807650266,10.3900529662352,10.2820019626552,10.3650898800653
"Zc3h12d",3.48644735002925,3.9223652146354,3.57484942516129,3.85982002189473,4.27801710020666,4.19847541822173
"Tab2",11.7604390237991,11.7196945613859,11.7796300861587,11.576864159987,11.568852331286,11.5332949520703
"Shprh",8.30704311339358,8.71357485560091,8.47992328527844,8.32759561584634,8.43615235894085,8.41225968661239
"Fbxo30",10.2205897698103,10.4242072391521,10.3613481622849,10.0691937262187,10.2122982518344,10.1017963312229
"Phactr2",8.54239864507984,9.26255931361159,8.97142466645984,8.62168392355048,8.52935688845139,8.50657471888681
"Eif5b",11.1018516437133,11.0330076404266,10.858266486406,10.8632934053687,10.9463636805237,11.1139916986102
"Mboat7",9.79573186103264,9.56483715137711,9.74111887958571,9.46891492542971,9.46987819905062,9.40856218885933
"Tmc4",0.856489458654738,0.700874494302171,0.728144956824441,0.769641764974889,0.664689920687763,0.76770286248534
"Cnot3",11.0873466721846,10.8819237906363,11.0121703379821,10.7400461490019,10.9051393801905,10.7950576580246
"Zfp978",5.698347439768,5.29281163958902,5.47938770213153,5.27022660277495,5.18035379638091,5.24148203712491
"Zfp772",6.59169331644609,6.7955454819936,6.65096484105554,6.7109385690038,6.80870153956011,6.80247461244626
"Zim1",6.19458977240893,7.7811994267094,6.9219216993941,4.26386695048412,4.31217609489717,4.35399442285571
"Zfp667",4.01485890748142,4.14048556358496,4.11368400379907,4.12663875194831,4.05684116420781,4.05572818981218
"U2af2",12.1454241850868,11.6141286314995,11.9836402382073,11.6584829433609,11.8293842718678,11.6400697777002
"Zfp580",7.89330514814891,8.34629244079124,7.98255212432961,7.8190108649213,7.82317871083546,7.95834145801885
"Zfp865",5.87580584350628,5.95886165816281,5.98140750633835,5.94657989288997,5.94689241570281,5.88266239879258
"Zfp579",7.680196136486,8.30102278317117,7.95561289884287,8.08788715716418,7.93680246421881,8.04734137167721
"Ssc5d",10.6705958775428,11.4471555705912,10.7054443468825,11.2508517328826,10.9582320277405,11.4579732574961
"Kmt5c",8.70067420707191,9.17725298034882,9.15158313286736,9.17212304319563,8.96810680502116,8.85749538495141
"Tmem150b",1.06702058709134,1.16091480381884,1.08215739768119,1.0017297378743,1.09886864812187,1.08210949077198
"Lilrb3",0.841199069278684,0.50588987567265,0.567237647971775,0.505967560564584,0.505755685656889,0.612168447614629
"Zfp329",6.95623271851886,7.36246083496815,7.16345280691436,7.22844548283539,7.14166891198289,7.18095116723829
"Zfp110",8.89482965907704,9.24697588965971,9.01416022669081,9.18376828709803,9.19371821887125,9.24548580066221
"Zbtb45",8.99644855885773,8.7426150475421,8.94019262614432,8.59720964825171,8.79090637680758,8.62339718958524
"Adgrg6",11.4109679145838,11.154151308654,11.3241054064482,11.5401779085282,11.2379680055107,11.3475271621902
"Zswim9",7.49873203384457,7.69234258086867,7.41176357410485,7.43987953804043,7.53284556573088,7.67013628513743
"Sae1",11.0598712926275,10.5456101477788,10.7964464699175,10.5695906588251,10.7556036396702,10.6688913995332
"Npas1",-1.03985731629059,-1.03981466770009,-1.04070181277852,-0.968556064880022,-1.03984909236356,-1.00333675783861
"Fkrp",9.8732075570285,10.0186974950353,10.0082767439969,9.785712360057,9.70754890620042,9.68430641516371
"Strn4",10.5574106707624,10.4844781137094,10.458499540034,10.3003752040373,10.2326748363367,10.3289698723889
"Pnma8b",4.46421281199973,5.13994052654981,4.58223475002074,5.26262396120218,4.68460664382842,5.19345722176933
"Ppp1r37",10.3013023444714,10.31813614062,10.2677930470078,10.3129288494447,10.2926128975449,10.3446970690327
"Irf2bp1",9.81620464737505,9.71448413578688,9.89783447910514,9.63517117016525,9.70462325584613,9.53740712548151
